dataset,gloss,num_samples,mean_frames,std_frames,sequence_length_variance
VSL,làng xóm,1.0,91.0,0.0,0.0
VSL,lá thư,1.0,73.0,0.0,0.0
VSL,lây bệnh,1.0,81.0,0.0,0.0
VSL,lây nhiễm,1.0,77.0,0.0,0.0
VSL,lãng phí,1.0,94.0,0.0,0.0
VSL,lãnh đạo,1.0,144.0,0.0,0.0
VSL,lão già,1.0,80.0,0.0,0.0
VSL,lên ngôi,1.0,100.0,0.0,0.0
VSL,lên xe,1.0,84.0,0.0,0.0
VSL,lên đường,1.0,73.0,0.0,0.0
VSL,lí do,1.0,110.0,0.0,0.0
VSL,lò xo,1.0,89.0,0.0,0.0
VSL,lông,1.0,84.0,0.0,0.0
VSL,lông gà,1.0,97.0,0.0,0.0
VSL,lùi bước,1.0,94.0,0.0,0.0
VSL,lúa,1.0,78.0,0.0,0.0
VSL,lúng túng,1.0,94.0,0.0,0.0
VSL,lý do,1.0,89.0,0.0,0.0
VSL,lăng Bác Hồ,1.0,91.0,0.0,0.0
VSL,lĩnh hội,1.0,85.0,0.0,0.0
VSL,lũ quét,1.0,79.0,0.0,0.0
VSL,lũy tre,1.0,95.0,0.0,0.0
VSL,lơ lửng,1.0,85.0,0.0,0.0
VSL,lưu,1.0,72.0,0.0,0.0
VSL,lưu ý,1.0,70.0,0.0,0.0
VSL,lương thực,1.0,75.0,0.0,0.0
VSL,lưới,1.0,84.0,0.0,0.0
VSL,lướt ván,1.0,102.0,0.0,0.0
VSL,lưỡi,1.0,83.0,0.0,0.0
VSL,lưỡi câu,1.0,247.0,0.0,0.0
VSL,lược,1.0,78.0,0.0,0.0
VSL,lượt về (trong thể thao),1.0,100.0,0.0,0.0
VSL,lượt đi,1.0,109.0,0.0,0.0
VSL,lạc quan,1.0,90.0,0.0,0.0
VSL,lấm lem,1.0,109.0,0.0,0.0
VSL,lấy,1.0,66.0,0.0,0.0
VSL,lầu (tầng),1.0,119.0,0.0,0.0
VSL,lẩu,1.0,106.0,0.0,0.0
VSL,lẫn lộn,1.0,75.0,0.0,0.0
VSL,lắc đầu,1.0,102.0,0.0,0.0
VSL,lắng nghe,1.0,72.0,0.0,0.0
VSL,lắp ráp,1.0,79.0,0.0,0.0
VSL,lặn,1.0,112.0,0.0,0.0
VSL,lặng lẽ,1.0,126.0,0.0,0.0
VSL,lều trại,1.0,97.0,0.0,0.0
VSL,lễ phép,1.0,78.0,0.0,0.0
VSL,lễ vật,1.0,98.0,0.0,0.0
VSL,lọ hoa,1.0,85.0,0.0,0.0
VSL,lọ mực,1.0,73.0,0.0,0.0
VSL,lọng,1.0,94.0,0.0,0.0
VSL,lốc xoáy,1.0,95.0,0.0,0.0
VSL,lối đi,1.0,78.0,0.0,0.0
VSL,lồng bàn,1.0,88.0,0.0,0.0
VSL,lồng chim,1.0,101.0,0.0,0.0
VSL,lồng tiếng,1.0,223.0,0.0,0.0
VSL,lỗi chính tả,1.0,97.0,0.0,0.0
VSL,lỗi lầm,1.0,74.0,0.0,0.0
VSL,lớn hơn 1 (Toán học),1.0,92.0,0.0,0.0
VSL,lớn hơn 2 (Toán học),1.0,85.0,0.0,0.0
VSL,lớp,1.0,72.0,0.0,0.0
VSL,lớp phó,1.0,89.0,0.0,0.0
VSL,lớp trưởng,1.0,79.0,0.0,0.0
VSL,lời giải,1.0,72.0,0.0,0.0
VSL,lời nói,1.0,82.0,0.0,0.0
VSL,lợi ích,1.0,81.0,0.0,0.0
VSL,lục giác,1.0,100.0,0.0,0.0
VSL,lục địa,1.0,81.0,0.0,0.0
VSL,lửa,1.0,75.0,0.0,0.0
VSL,lựu,1.0,92.0,0.0,0.0
VSL,lựu đạn,1.0,79.0,0.0,0.0
VSL,m,1.0,62.0,0.0,0.0
VSL,ma,1.0,75.0,0.0,0.0
VSL,ma cà rồng,1.0,78.0,0.0,0.0
VSL,ma quỷ,1.0,78.0,0.0,0.0
VSL,ma sát,1.0,88.0,0.0,0.0
VSL,ma túy,1.0,83.0,0.0,0.0
VSL,may mắn,1.0,85.0,0.0,0.0
VSL,mi-li-mét (mm),1.0,81.0,0.0,0.0
VSL,minh hoạ,1.0,101.0,0.0,0.0
VSL,miêu tả,1.0,75.0,0.0,0.0
VSL,miến,1.0,107.0,0.0,0.0
VSL,miền Bắc Việt Nam,1.0,80.0,0.0,0.0
VSL,miền Nam Việt Nam,1.0,108.0,0.0,0.0
VSL,mua bán,1.0,103.0,0.0,0.0
VSL,mua vé,1.0,84.0,0.0,0.0
VSL,mui xe,1.0,95.0,0.0,0.0
VSL,muối,1.0,90.0,0.0,0.0
VSL,muối i-ốt,1.0,60.0,0.0,0.0
VSL,muộn,1.0,77.0,0.0,0.0
VSL,màu cam,1.0,76.0,0.0,0.0
VSL,màu nhiệm,1.0,69.0,0.0,0.0
VSL,màu đen,1.0,69.0,0.0,0.0
VSL,màu đỏ,1.0,74.0,0.0,0.0
VSL,má,1.0,85.0,0.0,0.0
VSL,má (giống_ mẹ),1.0,61.0,0.0,0.0
VSL,má hồng,1.0,140.0,0.0,0.0
VSL,mái chèo,1.0,89.0,0.0,0.0
VSL,mái hiên,1.0,89.0,0.0,0.0
VSL,mái nhà,1.0,93.0,0.0,0.0
VSL,mái tóc,1.0,94.0,0.0,0.0
VSL,mái vòm,1.0,86.0,0.0,0.0
VSL,máy bơm,1.0,86.0,0.0,0.0
VSL,máy chiếu,1.0,89.0,0.0,0.0
VSL,máy khâu,1.0,88.0,0.0,0.0
VSL,máy quay,1.0,95.0,0.0,0.0
VSL,máy tính (laptop),1.0,80.0,0.0,0.0
VSL,máy tính bỏ túi,1.0,81.0,0.0,0.0
VSL,máy vi tính,1.0,84.0,0.0,0.0
VSL,máy xúc,1.0,87.0,0.0,0.0
VSL,máy ảnh,1.0,90.0,0.0,0.0
VSL,mâm cơm,1.0,155.0,0.0,0.0
VSL,mây,1.0,121.0,0.0,0.0
VSL,mã vạch,1.0,75.0,0.0,0.0
VSL,mèo cào,1.0,72.0,0.0,0.0
VSL,mét (m),1.0,71.0,0.0,0.0
VSL,mét khối (m3),1.0,78.0,0.0,0.0
VSL,mét vuông (m2),1.0,103.0,0.0,0.0
VSL,mê say (như_ say mê),1.0,113.0,0.0,0.0
VSL,mê tín,1.0,93.0,0.0,0.0
VSL,mênh mông,1.0,114.0,0.0,0.0
VSL,mía,1.0,121.0,0.0,0.0
VSL,mít tinh,1.0,229.0,0.0,0.0
VSL,móc áo,1.0,90.0,0.0,0.0
VSL,móng chân,1.0,97.0,0.0,0.0
VSL,móng tay,1.0,116.0,0.0,0.0
VSL,móng vuốt,1.0,103.0,0.0,0.0
VSL,mô hình,1.0,114.0,0.0,0.0
VSL,mô tả,1.0,100.0,0.0,0.0
VSL,môi,1.0,107.0,0.0,0.0
VSL,môi trường,1.0,90.0,0.0,0.0
VSL,môn Giáo dục công dân,1.0,91.0,0.0,0.0
VSL,môn Giáo dục thể chất,1.0,100.0,0.0,0.0
VSL,môn Khoa học,1.0,99.0,0.0,0.0
VSL,môn Mĩ thuật,1.0,98.0,0.0,0.0
VSL,môn Ngoại ngữ,1.0,113.0,0.0,0.0
VSL,môn Sinh học,1.0,96.0,0.0,0.0
VSL,môn Tin học và Công nghệ,1.0,106.0,0.0,0.0
VSL,môn Tiếng Việt,1.0,113.0,0.0,0.0
VSL,môn Toán,1.0,97.0,0.0,0.0
VSL,môn Tự nhiên và Xã hội,1.0,132.0,0.0,0.0
VSL,môn Âm nhạc,1.0,102.0,0.0,0.0
VSL,mõm,1.0,99.0,0.0,0.0
VSL,mù chữ,1.0,104.0,0.0,0.0
VSL,mùa thu,1.0,110.0,0.0,0.0
VSL,mùa đông,1.0,81.0,0.0,0.0
VSL,múa,1.0,118.0,0.0,0.0
VSL,múa lân,1.0,84.0,0.0,0.0
VSL,múa rối,1.0,112.0,0.0,0.0
VSL,múa sạp,1.0,120.0,0.0,0.0
VSL,măng,1.0,120.0,0.0,0.0
VSL,mĩ thuật,1.0,103.0,0.0,0.0
VSL,mũ,1.0,83.0,0.0,0.0
VSL,mũ lưỡi trai,1.0,99.0,0.0,0.0
VSL,mũi tên,1.0,102.0,0.0,0.0
VSL,mũm mĩm,1.0,85.0,0.0,0.0
VSL,mơ ngủ,1.0,90.0,0.0,0.0
VSL,mơ ước,1.0,80.0,0.0,0.0
VSL,mưa phùn,1.0,90.0,0.0,0.0
VSL,mạch lạc,1.0,92.0,0.0,0.0
VSL,mạch máu,1.0,91.0,0.0,0.0
VSL,mạng lưới,1.0,90.0,0.0,0.0
VSL,mạnh bạo (giống_ mạnh dạn),1.0,72.0,0.0,0.0
VSL,mạnh mẽ,1.0,78.0,0.0,0.0
VSL,mất (chết) (chỉ người),1.0,72.0,0.0,0.0
VSL,mất ngủ,1.0,102.0,0.0,0.0
VSL,mất trí,1.0,116.0,0.0,0.0
VSL,mấy giờ_,1.0,84.0,0.0,0.0
VSL,mầm cây,1.0,85.0,0.0,0.0
VSL,mầm non,1.0,111.0,0.0,0.0
VSL,mẫu số,1.0,90.0,0.0,0.0
VSL,mẫu số bé,1.0,68.0,0.0,0.0
VSL,mẫu số chung,1.0,120.0,0.0,0.0
VSL,mẫu số lớn,1.0,85.0,0.0,0.0
VSL,mật ong,1.0,84.0,0.0,0.0
VSL,mắc áo,1.0,91.0,0.0,0.0
VSL,mắm,1.0,107.0,0.0,0.0
VSL,mặc,1.0,95.0,0.0,0.0
VSL,mặc kệ,1.0,79.0,0.0,0.0
VSL,mặc quần áo,1.0,85.0,0.0,0.0
VSL,mặt,1.0,127.0,0.0,0.0
VSL,mặt dài,1.0,72.0,0.0,0.0
VSL,mặt nạ,1.0,103.0,0.0,0.0
VSL,mặt vuông,1.0,64.0,0.0,0.0
VSL,mặt đất,1.0,117.0,0.0,0.0
VSL,mềm mại,1.0,98.0,0.0,0.0
VSL,mệt không_,1.0,65.0,0.0,0.0
VSL,mệt mỏi,1.0,114.0,0.0,0.0
VSL,mọc ria mép,1.0,76.0,0.0,0.0
VSL,mọc râu,1.0,93.0,0.0,0.0
VSL,mọc tóc,1.0,79.0,0.0,0.0
VSL,mồ côi,1.0,81.0,0.0,0.0
VSL,mồ côi cha mẹ,1.0,82.0,0.0,0.0
VSL,mồ hôi,1.0,126.0,0.0,0.0
VSL,mồ hôi nhễ nhại,1.0,161.0,0.0,0.0
VSL,mỗi,1.0,94.0,0.0,0.0
VSL,mộc nhĩ,1.0,78.0,0.0,0.0
VSL,một cặp,1.0,84.0,0.0,0.0
VSL,một là,1.0,115.0,0.0,0.0
VSL,một mình,1.0,95.0,0.0,0.0
VSL,một tiết học,1.0,122.0,0.0,0.0
VSL,một ít_ một chút,1.0,227.0,0.0,0.0
VSL,một đôi,1.0,77.0,0.0,0.0
VSL,mớ rau,1.0,114.0,0.0,0.0
VSL,mời,1.0,107.0,0.0,0.0
VSL,mở,1.0,110.0,0.0,0.0
VSL,mở cửa,1.0,122.0,0.0,0.0
VSL,mở màn,1.0,131.0,0.0,0.0
VSL,mở rộng,1.0,121.0,0.0,0.0
VSL,mở đầu,1.0,101.0,0.0,0.0
VSL,mục lục,1.0,81.0,0.0,0.0
VSL,mục tiêu,1.0,109.0,0.0,0.0
VSL,mục đích,1.0,80.0,0.0,0.0
VSL,mứt,1.0,81.0,0.0,0.0
VSL,mỳ vằn thắn,1.0,102.0,0.0,0.0
VSL,n,1.0,72.0,0.0,0.0
VSL,nghe,1.0,94.0,0.0,0.0
VSL,nghiêm khắc,3.0,72.0,0.0,0.0
VSL,nghiêm túc,1.0,93.0,0.0,0.0
VSL,nghiên cứu,1.0,98.0,0.0,0.0
VSL,nghiến răng,1.0,109.0,0.0,0.0
VSL,nghênh nghênh (đầu),1.0,82.0,0.0,0.0
VSL,nghĩ,1.0,96.0,0.0,0.0
VSL,nghĩa bóng,1.0,86.0,0.0,0.0
VSL,nghĩa trang,1.0,84.0,0.0,0.0
VSL,nghĩa đen,1.0,89.0,0.0,0.0
VSL,nghẹn ngào,1.0,125.0,0.0,0.0
VSL,nghệ sĩ,1.0,99.0,0.0,0.0
VSL,nghỉ hưu,1.0,98.0,0.0,0.0
VSL,nghỉ mát,1.0,98.0,0.0,0.0
VSL,nghỉ ngơi,1.0,104.0,0.0,0.0
VSL,nghị lực,1.0,77.0,0.0,0.0
VSL,ngoan ngoãn,1.0,112.0,0.0,0.0
VSL,ngon giấc,1.0,114.0,0.0,0.0
VSL,ngon miệng,1.0,73.0,0.0,0.0
VSL,ngoại hình,1.0,100.0,0.0,0.0
VSL,ngoắc tay,1.0,96.0,0.0,0.0
VSL,ngoằn ngoèo,1.0,99.0,0.0,0.0
VSL,ngoặc kép,1.0,84.0,0.0,0.0
VSL,ngoặc đơn,1.0,84.0,0.0,0.0
VSL,nguyên nhân,1.0,82.0,0.0,0.0
VSL,nguyện vọng,1.0,80.0,0.0,0.0
VSL,nguệch ngoạc,1.0,72.0,0.0,0.0
VSL,nguồn gốc,1.0,72.0,0.0,0.0
VSL,nguội,1.0,79.0,0.0,0.0
VSL,ngà voi,1.0,93.0,0.0,0.0
VSL,ngành nghề,1.0,87.0,0.0,0.0
VSL,ngày khai trường,1.0,144.0,0.0,0.0
VSL,ngày xưa,1.0,91.0,0.0,0.0
VSL,ngày đêm,1.0,105.0,0.0,0.0
VSL,ngán,1.0,131.0,0.0,0.0
VSL,ngâm hạt,1.0,81.0,0.0,0.0
VSL,ngân hàng,1.0,83.0,0.0,0.0
VSL,ngây thơ,1.0,107.0,0.0,0.0
VSL,ngã,1.0,79.0,0.0,0.0
VSL,ngã ba,1.0,190.0,0.0,0.0
VSL,ngói,1.0,106.0,0.0,0.0
VSL,ngón chân,1.0,89.0,0.0,0.0
VSL,ngón tay,1.0,98.0,0.0,0.0
VSL,ngô,2.0,65.0,0.0,0.0
VSL,ngôn ngữ,1.0,76.0,0.0,0.0
VSL,ngôn ngữ kí hiệu,1.0,80.0,0.0,0.0
VSL,ngõ,1.0,91.0,0.0,0.0
VSL,ngăn chặn,1.0,178.0,0.0,0.0
VSL,ngăn cản,1.0,162.0,0.0,0.0
VSL,ngước nhìn,1.0,98.0,0.0,0.0
VSL,người bán hàng,1.0,85.0,0.0,0.0
VSL,người gửi,1.0,103.0,0.0,0.0
VSL,người lạ,1.0,73.0,0.0,0.0
VSL,người máy,1.0,76.0,0.0,0.0
VSL,người nhận,1.0,79.0,0.0,0.0
VSL,người nước ngoài,1.0,73.0,0.0,0.0
VSL,người xấu,3.0,83.0,0.0,0.0
VSL,ngưỡng mộ,1.0,77.0,0.0,0.0
VSL,ngược lại,1.0,72.0,0.0,0.0
VSL,ngược đãi,1.0,74.0,0.0,0.0
VSL,ngạc nhiên,1.0,77.0,0.0,0.0
VSL,ngẩng đầu,1.0,91.0,0.0,0.0
VSL,ngập lụt,1.0,102.0,0.0,0.0
VSL,ngập ngừng,1.0,157.0,0.0,0.0
VSL,ngắn,1.0,91.0,0.0,0.0
VSL,ngắn nhất,1.0,81.0,0.0,0.0
VSL,ngộ nghĩnh,1.0,88.0,0.0,0.0
VSL,ngộ độc,1.0,89.0,0.0,0.0
VSL,ngừng lại,1.0,151.0,0.0,0.0
VSL,ngữ điệu,1.0,91.0,0.0,0.0
VSL,nhanh nhẹn,1.0,71.0,0.0,0.0
VSL,nhi đồng,1.0,72.0,0.0,0.0
VSL,nhiều hơn,1.0,100.0,0.0,0.0
VSL,nhiều vô cùng,1.0,74.0,0.0,0.0
VSL,nhiệt độ,1.0,87.0,0.0,0.0
VSL,nhu cầu,1.0,90.0,0.0,0.0
VSL,nhà bác học,1.0,76.0,0.0,0.0
VSL,nhà cửa,1.0,75.0,0.0,0.0
VSL,nhà kho,1.0,91.0,0.0,0.0
VSL,nhà rông,1.0,93.0,0.0,0.0
VSL,nhà sàn,1.0,82.0,0.0,0.0
VSL,nhà thơ,1.0,91.0,0.0,0.0
VSL,nhà thờ,1.0,91.0,0.0,0.0
VSL,nhà thờ Đức Bà,1.0,95.0,0.0,0.0
VSL,nhà toán học,1.0,84.0,0.0,0.0
VSL,nhà tù,1.0,75.0,0.0,0.0
VSL,nhà tầng,1.0,75.0,0.0,0.0
VSL,nhà vệ sinh,1.0,79.0,0.0,0.0
VSL,nhào lộn,1.0,84.0,0.0,0.0
VSL,nhát gan,1.0,74.0,0.0,0.0
VSL,nháy mắt,1.0,90.0,0.0,0.0
VSL,nhân chứng,1.0,153.0,0.0,0.0
VSL,nhân cách hoá,1.0,76.0,0.0,0.0
VSL,nhân dân,1.0,119.0,0.0,0.0
VSL,nhân viên,1.0,100.0,0.0,0.0
VSL,nhân vật,1.0,105.0,0.0,0.0
VSL,nhìn,1.0,158.0,0.0,0.0
VSL,nhóm,1.0,97.0,0.0,0.0
VSL,nhõng nhẽo,1.0,60.0,0.0,0.0
VSL,nhút nhát,1.0,86.0,0.0,0.0
VSL,nhăn mặt,1.0,152.0,0.0,0.0
VSL,như hình với bóng,1.0,111.0,0.0,0.0
VSL,nhường nhịn,1.0,100.0,0.0,0.0
VSL,nhược điểm,1.0,68.0,0.0,0.0
VSL,nhạy cảm,1.0,70.0,0.0,0.0
VSL,nhảy bao bố,1.0,123.0,0.0,0.0
VSL,nhảy cao,1.0,90.0,0.0,0.0
VSL,nhảy dù,1.0,104.0,0.0,0.0
VSL,nhảy lò cò,1.0,84.0,0.0,0.0
VSL,nhảy múa,1.0,91.0,0.0,0.0
VSL,nhấn mạnh,1.0,79.0,0.0,0.0
VSL,nhấp nháy,1.0,89.0,0.0,0.0
VSL,nhận,1.0,85.0,0.0,0.0
VSL,nhận hàng,1.0,135.0,0.0,0.0
VSL,nhận thức,1.0,94.0,0.0,0.0
VSL,nhận xét,1.0,129.0,0.0,0.0
VSL,nhập khẩu,1.0,95.0,0.0,0.0
VSL,nhập trường,3.0,91.0,0.0,0.0
VSL,nhắc nhở,1.0,69.0,0.0,0.0
VSL,nhắm mắt,1.0,105.0,0.0,0.0
VSL,nhặt rau,1.0,114.0,0.0,0.0
VSL,nhẹ hơn,1.0,123.0,0.0,0.0
VSL,nhẹ nhàng,1.0,101.0,0.0,0.0
VSL,nhọn,1.0,81.0,0.0,0.0
VSL,nhọn hoắt,1.0,60.0,0.0,0.0
VSL,nhỏ hơn,1.0,133.0,0.0,0.0
VSL,nhỏ tuổi,1.0,106.0,0.0,0.0
VSL,nhỏ_ nhỏ bé,1.0,82.0,0.0,0.0
VSL,nhổ củ cải,1.0,130.0,0.0,0.0
VSL,nhổ lông mày,1.0,103.0,0.0,0.0
VSL,nhổ râu,1.0,73.0,0.0,0.0
VSL,nhổ răng,1.0,81.0,0.0,0.0
VSL,nhổ tóc,1.0,113.0,0.0,0.0
VSL,nhộn nhịp (đông người),1.0,108.0,0.0,0.0
VSL,nhụy hoa,1.0,94.0,0.0,0.0
VSL,niềm vui,1.0,89.0,0.0,0.0
VSL,náo nức,1.0,71.0,0.0,0.0
VSL,"náo động, náo nhiệt",1.0,77.0,0.0,0.0
VSL,nén,1.0,80.0,0.0,0.0
VSL,nét mặt,1.0,99.0,0.0,0.0
VSL,nóc nhà,1.0,95.0,0.0,0.0
VSL,nói chuyện,1.0,94.0,0.0,0.0
VSL,nói dối,1.0,85.0,0.0,0.0
VSL,nói leo,1.0,60.0,0.0,0.0
VSL,nói ngập ngừng,1.0,147.0,0.0,0.0
VSL,nón,1.0,105.0,0.0,0.0
VSL,nóng tính,1.0,126.0,0.0,0.0
VSL,nô lệ,1.0,92.0,0.0,0.0
VSL,nông nghiệp,1.0,96.0,0.0,0.0
VSL,nông thôn,1.0,90.0,0.0,0.0
VSL,núi cao,1.0,147.0,0.0,0.0
VSL,núi lửa,1.0,121.0,0.0,0.0
VSL,núi thấp,1.0,108.0,0.0,0.0
VSL,năm là,1.0,79.0,0.0,0.0
VSL,năm ngoái,1.0,98.0,0.0,0.0
VSL,năm tới,1.0,111.0,0.0,0.0
VSL,năn nỉ,1.0,103.0,0.0,0.0
VSL,năng khiếu,1.0,91.0,0.0,0.0
VSL,năng lực,1.0,75.0,0.0,0.0
VSL,nơ,1.0,100.0,0.0,0.0
VSL,nơi chốn,1.0,115.0,0.0,0.0
VSL,nước mắm,1.0,75.0,0.0,0.0
VSL,nước mắt,1.0,115.0,0.0,0.0
VSL,nước tương (xì dầu),1.0,74.0,0.0,0.0
VSL,nước tới chân mới nhảy,1.0,184.0,0.0,0.0
VSL,"nước ép (cam, cà chua,..)",1.0,91.0,0.0,0.0
VSL,nướng,1.0,78.0,0.0,0.0
VSL,nạn nhân,1.0,76.0,0.0,0.0
VSL,nấm,1.0,77.0,0.0,0.0
VSL,nấu nướng,1.0,101.0,0.0,0.0
VSL,nắn nót,1.0,295.0,0.0,0.0
VSL,nắp,1.0,73.0,0.0,0.0
VSL,nằm,1.0,75.0,0.0,0.0
VSL,nặn,1.0,82.0,0.0,0.0
VSL,nặng hơn,1.0,83.0,0.0,0.0
VSL,nẻ,1.0,84.0,0.0,0.0
VSL,nếm,1.0,82.0,0.0,0.0
VSL,nến,1.0,81.0,0.0,0.0
VSL,nền nhà,1.0,90.0,0.0,0.0
VSL,nỏ,1.0,120.0,0.0,0.0
VSL,nối tiếp,1.0,116.0,0.0,0.0
VSL,nốt ruồi,1.0,93.0,0.0,0.0
VSL,nồi,1.0,82.0,0.0,0.0
VSL,nồi cơm điện,1.0,98.0,0.0,0.0
VSL,nổ lốp xe,1.0,75.0,0.0,0.0
VSL,nổ mìn,1.0,94.0,0.0,0.0
VSL,nổ súng,1.0,134.0,0.0,0.0
VSL,nổi bật,1.0,73.0,0.0,0.0
VSL,nổi da gà,1.0,101.0,0.0,0.0
VSL,nổi dậy,1.0,103.0,0.0,0.0
VSL,nổi giận,1.0,90.0,0.0,0.0
VSL,nổi nóng,1.0,110.0,0.0,0.0
VSL,nội quy,1.0,90.0,0.0,0.0
VSL,nội tiếp,1.0,104.0,0.0,0.0
VSL,nứt nẻ (ruộng),1.0,133.0,0.0,0.0
VSL,o,1.0,62.0,0.0,0.0
VSL,pha chế,1.0,108.0,0.0,0.0
VSL,pha cà phê,1.0,125.0,0.0,0.0
VSL,pha lê,1.0,74.0,0.0,0.0
VSL,phao,1.0,98.0,0.0,0.0
VSL,phi công,1.0,126.0,0.0,0.0
VSL,phi ngựa,1.0,109.0,0.0,0.0
VSL,phi tiêu,1.0,86.0,0.0,0.0
VSL,phim tài liệu,1.0,119.0,0.0,0.0
VSL,phiền hà,1.0,114.0,0.0,0.0
VSL,phong bì,1.0,252.0,0.0,0.0
VSL,phong cách,1.0,113.0,0.0,0.0
VSL,phong kiến,1.0,78.0,0.0,0.0
VSL,phong toả,1.0,74.0,0.0,0.0
VSL,phong trào,1.0,102.0,0.0,0.0
VSL,phong tục,1.0,70.0,0.0,0.0
VSL,phun nước,1.0,91.0,0.0,0.0
VSL,phà,1.0,108.0,0.0,0.0
VSL,pháo hoa,1.0,94.0,0.0,0.0
VSL,pháo sáng,1.0,117.0,0.0,0.0
VSL,pháo đài,1.0,116.0,0.0,0.0
VSL,phát biểu,1.0,72.0,0.0,0.0
VSL,phát hiện,1.0,71.0,0.0,0.0
VSL,phát động,1.0,81.0,0.0,0.0
VSL,phân biệt,1.0,80.0,0.0,0.0
VSL,phân công,1.0,75.0,0.0,0.0
VSL,phân loại,1.0,139.0,0.0,0.0
VSL,phân số,1.0,90.0,0.0,0.0
VSL,phân số thập phân,1.0,133.0,0.0,0.0
VSL,phân số tối giản,1.0,107.0,0.0,0.0
VSL,phân tích,1.0,101.0,0.0,0.0
VSL,phân vân,1.0,100.0,0.0,0.0
VSL,phép mầu,1.0,102.0,0.0,0.0
VSL,phép tính,1.0,82.0,0.0,0.0
VSL,phê bình,1.0,102.0,0.0,0.0
VSL,phích nước,1.0,88.0,0.0,0.0
VSL,phòng bệnh,1.0,111.0,0.0,0.0
VSL,phòng chống,1.0,103.0,0.0,0.0
VSL,phòng chức năng,1.0,78.0,0.0,0.0
VSL,phòng học tin học,1.0,86.0,0.0,0.0
VSL,phòng máy tính,1.0,102.0,0.0,0.0
VSL,phòng mĩ thuật,1.0,133.0,0.0,0.0
VSL,phòng thí nghiệm,1.0,97.0,0.0,0.0
VSL,phòng thư viện,1.0,94.0,0.0,0.0
VSL,phòng y tế,1.0,90.0,0.0,0.0
VSL,phòng âm nhạc,1.0,100.0,0.0,0.0
VSL,phòng đa năng,1.0,91.0,0.0,0.0
VSL,phóng viên,1.0,149.0,0.0,0.0
VSL,phô tô,1.0,93.0,0.0,0.0
VSL,phù hợp,1.0,91.0,0.0,0.0
VSL,phơi quần áo,1.0,108.0,0.0,0.0
VSL,phương Tây,1.0,74.0,0.0,0.0
VSL,phương hướng,1.0,100.0,0.0,0.0
VSL,phương pháp,1.0,108.0,0.0,0.0
VSL,phương tiện,1.0,94.0,0.0,0.0
VSL,phương Đông,1.0,77.0,0.0,0.0
VSL,phản xạ,1.0,91.0,0.0,0.0
VSL,phản động,1.0,87.0,0.0,0.0
VSL,phấn trang điểm,1.0,93.0,0.0,0.0
VSL,phấn đấu,1.0,85.0,0.0,0.0
VSL,phấp phới,1.0,80.0,0.0,0.0
VSL,phần trăm,1.0,103.0,0.0,0.0
VSL,phẫu thuật bụng,1.0,75.0,0.0,0.0
VSL,phẫu thuật chân,1.0,124.0,0.0,0.0
VSL,phẫu thuật cổ,1.0,88.0,0.0,0.0
VSL,phẫu thuật mũi,1.0,81.0,0.0,0.0
VSL,phẫu thuật mắt,1.0,82.0,0.0,0.0
VSL,phẫu thuật tay,1.0,83.0,0.0,0.0
VSL,phật (tượng),1.0,141.0,0.0,0.0
VSL,phễu,1.0,111.0,0.0,0.0
VSL,phố,1.0,65.0,0.0,0.0
VSL,phố cổ,1.0,110.0,0.0,0.0
VSL,phố cổ Hội an,1.0,125.0,0.0,0.0
VSL,phổ biến,1.0,92.0,0.0,0.0
VSL,phổi,1.0,114.0,0.0,0.0
VSL,phụ huynh,1.0,103.0,0.0,0.0
VSL,phụ thuộc,1.0,109.0,0.0,0.0
VSL,phục hồi,1.0,108.0,0.0,0.0
VSL,phục vụ,1.0,109.0,0.0,0.0
VSL,phủ nhận,1.0,182.0,0.0,0.0
VSL,phức tạp,1.0,83.0,0.0,0.0
VSL,pi-a-nô (dương cầm),1.0,84.0,0.0,0.0
VSL,q,1.0,60.0,0.0,0.0
VSL,quan (chức vụ),1.0,87.0,0.0,0.0
VSL,quan hệ,1.0,88.0,0.0,0.0
VSL,quan hệ từ,1.0,83.0,0.0,0.0
VSL,quan sát,1.0,89.0,0.0,0.0
VSL,quan trọng,1.0,80.0,0.0,0.0
VSL,quan tâm,1.0,65.0,0.0,0.0
VSL,quan điểm,1.0,92.0,0.0,0.0
VSL,quang hợp,1.0,104.0,0.0,0.0
VSL,quanh năm,1.0,138.0,0.0,0.0
VSL,quay cóp,1.0,93.0,0.0,0.0
VSL,quay phim,1.0,95.0,0.0,0.0
VSL,quy nạp,1.0,74.0,0.0,0.0
VSL,quy tắc,1.0,95.0,0.0,0.0
VSL,quy định,1.0,78.0,0.0,0.0
VSL,quy đồng mẫu số,1.0,88.0,0.0,0.0
VSL,quyên góp,1.0,108.0,0.0,0.0
VSL,quyến luyến,1.0,135.0,0.0,0.0
VSL,quà,1.0,101.0,0.0,0.0
VSL,quàng khăn,1.0,126.0,0.0,0.0
VSL,quá cảnh,1.0,81.0,0.0,0.0
VSL,quát mắng,1.0,106.0,0.0,0.0
VSL,quét dọn,1.0,76.0,0.0,0.0
VSL,quét nhà,1.0,80.0,0.0,0.0
VSL,quên,1.0,77.0,0.0,0.0
VSL,quý giá,1.0,89.0,0.0,0.0
VSL,quý hiếm,1.0,88.0,0.0,0.0
VSL,quạt cây,1.0,114.0,0.0,0.0
VSL,quạt treo tường,1.0,138.0,0.0,0.0
