dataset,label,num_samples,mean_frames,std_frames,min_frames,max_frames,sequence_length_variance
VSL,quyết định,3,92.33333333333333,5.734883511361751,85.0,99.0,32.888888888888886
VSL,quyền lợi,3,80.66666666666667,8.498365855987975,69.0,89.0,72.22222222222223
VSL,quyển vở,3,75.33333333333333,3.2998316455372216,73.0,80.0,10.888888888888888
VSL,quà,1,101.0,0.0,101.0,101.0,0.0
VSL,quàng khăn,1,126.0,0.0,126.0,126.0,0.0
VSL,quá cảnh,1,81.0,0.0,81.0,81.0,0.0
VSL,quát mắng,1,106.0,0.0,106.0,106.0,0.0
VSL,quân đội,2,80.5,9.5,71.0,90.0,90.25
VSL,quét dọn,1,76.0,0.0,76.0,76.0,0.0
VSL,quét nhà,1,80.0,0.0,80.0,80.0,0.0
VSL,quê,3,129.33333333333334,36.298148100909444,78.0,155.0,1317.5555555555557
VSL,quên,1,77.0,0.0,77.0,77.0,0.0
VSL,quý giá,1,89.0,0.0,89.0,89.0,0.0
VSL,quý hiếm,1,88.0,0.0,88.0,88.0,0.0
VSL,quạt cây,1,114.0,0.0,114.0,114.0,0.0
VSL,quạt treo tường,1,138.0,0.0,138.0,138.0,0.0
VSL,quạt trần,1,110.0,0.0,110.0,110.0,0.0
VSL,quả,1,97.0,0.0,97.0,97.0,0.0
VSL,quả bưởi,3,75.66666666666667,9.428090415820634,69.0,89.0,88.8888888888889
VSL,quả bầu,1,114.0,0.0,114.0,114.0,0.0
VSL,quả bầu hồ lô,1,110.0,0.0,110.0,110.0,0.0
VSL,quả cam,1,126.0,0.0,126.0,126.0,0.0
VSL,quả chanh,1,89.0,0.0,89.0,89.0,0.0
VSL,quả chuối,1,105.0,0.0,105.0,105.0,0.0
VSL,quả chôm chôm,1,89.0,0.0,89.0,89.0,0.0
VSL,quả dưa hấu,3,80.0,2.943920288775949,76.0,83.0,8.666666666666666
VSL,quả dừa,3,74.0,12.727922061357855,65.0,92.0,162.0
VSL,quả dừa xiêm,3,116.0,7.0710678118654755,106.0,121.0,50.0
VSL,quả gấc,1,99.0,0.0,99.0,99.0,0.0
VSL,quả hồng,1,74.0,0.0,74.0,74.0,0.0
VSL,quả hồng xiêm,1,107.0,0.0,107.0,107.0,0.0
VSL,quả khế,3,79.0,7.118052168020874,73.0,89.0,50.666666666666664
VSL,quả lê,1,92.0,0.0,92.0,92.0,0.0
VSL,quả mít,1,94.0,0.0,94.0,94.0,0.0
VSL,quả mướp,1,89.0,0.0,89.0,89.0,0.0
VSL,quả na,1,92.0,0.0,92.0,92.0,0.0
VSL,quả nho,1,84.0,0.0,84.0,84.0,0.0
VSL,quả nhãn,3,82.66666666666667,9.428090415820634,76.0,96.0,88.8888888888889
VSL,quả quýt,1,92.0,0.0,92.0,92.0,0.0
VSL,quả quất,1,89.0,0.0,89.0,89.0,0.0
VSL,quả roi,3,79.66666666666667,6.599663291074444,75.0,89.0,43.555555555555564
VSL,quả su su,1,104.0,0.0,104.0,104.0,0.0
VSL,quả sầu riêng,1,80.0,0.0,80.0,80.0,0.0
VSL,quả thanh long,1,93.0,0.0,93.0,93.0,0.0
VSL,quả táo,2,75.5,5.5,70.0,81.0,30.25
VSL,quả vải,1,126.0,0.0,126.0,126.0,0.0
VSL,quả xoài,1,97.0,0.0,97.0,97.0,0.0
VSL,quả điều,2,114.0,11.0,103.0,125.0,121.0
VSL,quả đu đủ,3,174.33333333333334,75.93564526770167,81.0,267.0,5766.222222222223
VSL,quả đất,1,95.0,0.0,95.0,95.0,0.0
VSL,quả địa cầu,1,87.0,0.0,87.0,87.0,0.0
VSL,quả ổi,1,86.0,0.0,86.0,86.0,0.0
VSL,quả ớt,1,83.0,0.0,83.0,83.0,0.0
VSL,quảng cáo,1,103.0,0.0,103.0,103.0,0.0
VSL,quần bò,3,94.0,1.4142135623730951,92.0,95.0,2.0
VSL,quần yếm,1,126.0,0.0,126.0,126.0,0.0
VSL,quần âu,1,105.0,0.0,105.0,105.0,0.0
VSL,quần đùi,1,84.0,0.0,84.0,84.0,0.0
VSL,quận,3,80.66666666666667,13.67073110293992,71.0,100.0,186.8888888888889
VSL,quốc ca,1,111.0,0.0,111.0,111.0,0.0
VSL,quốc gia,1,90.0,0.0,90.0,90.0,0.0
VSL,quốc hội,1,96.0,0.0,96.0,96.0,0.0
VSL,quốc khánh,1,94.0,0.0,94.0,94.0,0.0
VSL,quốc tế,1,91.0,0.0,91.0,91.0,0.0
VSL,quỳ,1,99.0,0.0,99.0,99.0,0.0
VSL,r,1,60.0,0.0,60.0,60.0,0.0
VSL,ra lệnh,1,79.0,0.0,79.0,79.0,0.0
VSL,ra ngoài,3,66.66666666666667,5.90668171555645,62.0,75.0,34.88888888888889
VSL,rau,1,74.0,0.0,74.0,74.0,0.0
VSL,rau bắp cải,1,91.0,0.0,91.0,91.0,0.0
VSL,rau cải,1,98.0,0.0,98.0,98.0,0.0
VSL,rau cải thảo,1,94.0,0.0,94.0,94.0,0.0
VSL,rau diếp cá,1,75.0,0.0,75.0,75.0,0.0
VSL,rau dền,1,91.0,0.0,91.0,91.0,0.0
VSL,rau mùng tơi,1,101.0,0.0,101.0,101.0,0.0
VSL,rau ngò_rau mùi,1,83.0,0.0,83.0,83.0,0.0
VSL,rau ngót,1,112.0,0.0,112.0,112.0,0.0
VSL,reo hò,1,86.0,0.0,86.0,86.0,0.0
VSL,ria mép,1,90.0,0.0,90.0,90.0,0.0
VSL,riêng biệt,1,107.0,0.0,107.0,107.0,0.0
VSL,riêng tư,1,88.0,0.0,88.0,88.0,0.0
VSL,rong biển,1,97.0,0.0,97.0,97.0,0.0
VSL,rong chơi,3,87.66666666666667,4.714045207910316,81.0,91.0,22.222222222222218
VSL,ru ngủ,1,92.0,0.0,92.0,92.0,0.0
VSL,ruộng bậc thang,1,100.0,0.0,100.0,100.0,0.0
VSL,ruột già,1,82.0,0.0,82.0,82.0,0.0
VSL,ruột non,1,83.0,0.0,83.0,83.0,0.0
VSL,rào chắn,1,102.0,0.0,102.0,102.0,0.0
VSL,rách,1,85.0,0.0,85.0,85.0,0.0
VSL,râu,1,103.0,0.0,103.0,103.0,0.0
VSL,rèn luyện,1,103.0,0.0,103.0,103.0,0.0
VSL,rèn sắt,1,95.0,0.0,95.0,95.0,0.0
VSL,rình mò,1,100.0,0.0,100.0,100.0,0.0
VSL,rìu,1,195.0,0.0,195.0,195.0,0.0
VSL,róc rách,1,83.0,0.0,83.0,83.0,0.0
VSL,rón rén,1,97.0,0.0,97.0,97.0,0.0
VSL,rõ ràng,2,79.0,3.0,76.0,82.0,9.0
VSL,rút gọn,1,107.0,0.0,107.0,107.0,0.0
VSL,rút gọn phân số,1,105.0,0.0,105.0,105.0,0.0
VSL,răng,1,90.0,0.0,90.0,90.0,0.0
VSL,răng cưa,1,106.0,0.0,106.0,106.0,0.0
VSL,răng hô,1,97.0,0.0,97.0,97.0,0.0
VSL,răng khểnh,1,78.0,0.0,78.0,78.0,0.0
VSL,rơi,1,89.0,0.0,89.0,89.0,0.0
VSL,rơm,1,93.0,0.0,93.0,93.0,0.0
VSL,rơm rớm,1,93.0,0.0,93.0,93.0,0.0
VSL,rước đèn,1,90.0,0.0,90.0,90.0,0.0
VSL,rưỡi,3,94.33333333333333,8.055363982396383,83.0,101.0,64.8888888888889
VSL,rượu,3,97.66666666666667,4.714045207910316,91.0,101.0,22.222222222222218
VSL,rạch,1,82.0,0.0,82.0,82.0,0.0
VSL,rạp chiếu phim,1,90.0,0.0,90.0,90.0,0.0
VSL,rắc rối,1,122.0,0.0,122.0,122.0,0.0
VSL,rằm trung thu,3,93.33333333333333,8.956685895029603,87.0,106.0,80.22222222222223
VSL,rẽ phải,1,89.0,0.0,89.0,89.0,0.0
VSL,rế,1,88.0,0.0,88.0,88.0,0.0
VSL,rễ chùm,1,96.0,0.0,96.0,96.0,0.0
VSL,rễ cây,1,91.0,0.0,91.0,91.0,0.0
VSL,rễ cọc,1,88.0,0.0,88.0,88.0,0.0
VSL,rổ,1,81.0,0.0,81.0,81.0,0.0
VSL,rộng lớn,1,95.0,0.0,95.0,95.0,0.0
VSL,rộng rãi,1,92.0,0.0,92.0,92.0,0.0
VSL,rụng tóc (đt),1,73.0,0.0,73.0,73.0,0.0
VSL,rừng núi,1,110.0,0.0,110.0,110.0,0.0
VSL,rừng rậm,1,87.0,0.0,87.0,87.0,0.0
VSL,rừng thưa,1,108.0,0.0,108.0,108.0,0.0
VSL,rửa bát,1,94.0,0.0,94.0,94.0,0.0
VSL,rửa chân,2,90.5,7.5,83.0,98.0,56.25
VSL,rửa mặt,2,81.5,1.5,80.0,83.0,2.25
VSL,rửa tay,1,88.0,0.0,88.0,88.0,0.0
VSL,rực rỡ,1,156.0,0.0,156.0,156.0,0.0
VSL,s,1,60.0,0.0,60.0,60.0,0.0
VSL,sa mạc,1,169.0,0.0,169.0,169.0,0.0
VSL,sa thải,1,72.0,0.0,72.0,72.0,0.0
VSL,san hô,1,92.0,0.0,92.0,92.0,0.0
VSL,san sẻ,1,101.0,0.0,101.0,101.0,0.0
VSL,sao,2,88.0,0.0,88.0,88.0,0.0
VSL,sao chép,1,71.0,0.0,71.0,71.0,0.0
VSL,sau,1,79.0,0.0,79.0,79.0,0.0
VSL,say sưa,1,105.0,0.0,105.0,105.0,0.0
VSL,sinh hoạt,1,89.0,0.0,89.0,89.0,0.0
VSL,sinh sản,3,72.0,7.0710678118654755,67.0,82.0,50.0
VSL,sinh sống,1,76.0,0.0,76.0,76.0,0.0
VSL,sinh tố,1,89.0,0.0,89.0,89.0,0.0
VSL,"sinh tố (bơ, dâu,..)",1,106.0,0.0,106.0,106.0,0.0
VSL,sinh vật,1,111.0,0.0,111.0,111.0,0.0
VSL,sinh đôi,3,81.33333333333333,5.90668171555645,73.0,86.0,34.88888888888889
VSL,sinh đẻ,3,90.33333333333333,3.7712361663282534,85.0,93.0,14.222222222222221
VSL,sinh động,1,87.0,0.0,87.0,87.0,0.0
VSL,siêng năng,1,95.0,0.0,95.0,95.0,0.0
VSL,siêu thị,1,92.0,0.0,92.0,92.0,0.0
VSL,siêu tốc,1,85.0,0.0,85.0,85.0,0.0
VSL,siêu âm,1,90.0,0.0,90.0,90.0,0.0
VSL,soi,1,97.0,0.0,97.0,97.0,0.0
VSL,son môi,1,108.0,0.0,108.0,108.0,0.0
VSL,song song,1,81.0,0.0,81.0,81.0,0.0
VSL,sum họp,1,136.0,0.0,136.0,136.0,0.0
VSL,suy nghĩ,2,90.5,9.5,81.0,100.0,90.25
VSL,suy ra (Toán học),1,209.0,0.0,209.0,209.0,0.0
VSL,suýt,3,68.66666666666667,5.185449728701348,65.0,76.0,26.888888888888886
VSL,suối,1,83.0,0.0,83.0,83.0,0.0
VSL,suỵt,1,89.0,0.0,89.0,89.0,0.0
VSL,sách,1,82.0,0.0,82.0,82.0,0.0
VSL,sách giáo khoa,1,103.0,0.0,103.0,103.0,0.0
VSL,sách toán,1,99.0,0.0,99.0,99.0,0.0
VSL,sáng,1,70.0,0.0,70.0,70.0,0.0
VSL,sáng chói,1,96.0,0.0,96.0,96.0,0.0
VSL,sáng kiến,1,80.0,0.0,80.0,80.0,0.0
VSL,sáng tạo,1,78.0,0.0,78.0,78.0,0.0
VSL,sáo,1,193.0,0.0,193.0,193.0,0.0
VSL,sân chơi,2,114.5,0.5,114.0,115.0,0.25
VSL,sân khấu,1,99.0,0.0,99.0,99.0,0.0
VSL,sân nhà,1,96.0,0.0,96.0,96.0,0.0
VSL,sân thượng,1,105.0,0.0,105.0,105.0,0.0
VSL,sân trường,3,104.66666666666667,0.4714045207910317,104.0,105.0,0.2222222222222222
VSL,sân vận động,1,109.0,0.0,109.0,109.0,0.0
VSL,sâu,1,105.0,0.0,105.0,105.0,0.0
VSL,sâu bọ,1,91.0,0.0,91.0,91.0,0.0
VSL,sâu răng,1,86.0,0.0,86.0,86.0,0.0
VSL,sâu thẳm,1,103.0,0.0,103.0,103.0,0.0
VSL,sóng biển,1,82.0,0.0,82.0,82.0,0.0
VSL,sóng thần,1,99.0,0.0,99.0,99.0,0.0
VSL,sông Hồng,1,121.0,0.0,121.0,121.0,0.0
VSL,súc miệng,1,101.0,0.0,101.0,101.0,0.0
VSL,súp,1,104.0,0.0,104.0,104.0,0.0
VSL,súp lơ,1,81.0,0.0,81.0,81.0,0.0
VSL,săn bắn,1,80.0,0.0,80.0,80.0,0.0
VSL,sĩ diện,2,94.5,19.5,75.0,114.0,380.25
VSL,sĩ quan,1,81.0,0.0,81.0,81.0,0.0
VSL,sơ mi,3,96.33333333333333,18.06162291219209,73.0,117.0,326.22222222222223
VSL,sơ đồ,2,95.0,0.0,95.0,95.0,0.0
VSL,sơn,1,112.0,0.0,112.0,112.0,0.0
VSL,sương gió,1,98.0,0.0,98.0,98.0,0.0
VSL,sườn,1,75.0,0.0,75.0,75.0,0.0
VSL,sản xuất,1,90.0,0.0,90.0,90.0,0.0
VSL,sấm chớp,1,81.0,0.0,81.0,81.0,0.0
VSL,sấm sét,1,88.0,0.0,88.0,88.0,0.0
VSL,sắp xếp,3,73.33333333333333,6.599663291074444,64.0,78.0,43.555555555555564
VSL,sắt,3,89.33333333333333,3.2998316455372216,85.0,93.0,10.888888888888888
VSL,số La Mã (Toán học),1,83.0,0.0,83.0,83.0,0.0
VSL,số bé,1,77.0,0.0,77.0,77.0,0.0
VSL,số chín,1,83.0,0.0,83.0,83.0,0.0
VSL,số chẵn,1,88.0,0.0,88.0,88.0,0.0
VSL,số liền sau,1,83.0,0.0,83.0,83.0,0.0
VSL,số liền trước,1,92.0,0.0,92.0,92.0,0.0
VSL,số lẻ,1,98.0,0.0,98.0,98.0,0.0
VSL,số lớn,1,92.0,0.0,92.0,92.0,0.0
VSL,số thập phân,1,84.0,0.0,84.0,84.0,0.0
VSL,số đo,1,102.0,0.0,102.0,102.0,0.0
VSL,sống sót,3,85.0,7.788880963698615,74.0,91.0,60.666666666666664
VSL,sốt,1,92.0,0.0,92.0,92.0,0.0
VSL,sổ tay,1,102.0,0.0,102.0,102.0,0.0
VSL,sổ điểm danh,1,102.0,0.0,102.0,102.0,0.0
VSL,sổ đầu bài,1,184.0,0.0,184.0,184.0,0.0
VSL,sờ,1,102.0,0.0,102.0,102.0,0.0
VSL,sợ không_,1,233.0,0.0,233.0,233.0,0.0
VSL,sợi,1,95.0,0.0,95.0,95.0,0.0
VSL,sợi chỉ,1,95.0,0.0,95.0,95.0,0.0
VSL,sợi dây,1,89.0,0.0,89.0,89.0,0.0
VSL,sợi len,1,97.0,0.0,97.0,97.0,0.0
VSL,sụp đổ,1,102.0,0.0,102.0,102.0,0.0
VSL,sức khỏe,1,79.0,0.0,79.0,79.0,0.0
VSL,sừng,1,98.0,0.0,98.0,98.0,0.0
VSL,sừng bò,1,78.0,0.0,78.0,78.0,0.0
VSL,sừng trâu,1,90.0,0.0,90.0,90.0,0.0
VSL,sửa chữa,1,85.0,0.0,85.0,85.0,0.0
VSL,sữa,3,92.33333333333333,9.428090415820634,79.0,99.0,88.8888888888889
VSL,sữa bò,3,85.0,5.656854249492381,81.0,93.0,32.0
VSL,sữa bột,3,95.0,2.8284271247461903,93.0,99.0,8.0
VSL,sữa dê,3,81.66666666666667,6.599663291074444,77.0,91.0,43.555555555555564
VSL,sữa hộp,3,105.66666666666667,2.0548046676563256,103.0,108.0,4.222222222222222
VSL,sữa rửa mặt,1,105.0,0.0,105.0,105.0,0.0
VSL,sữa đặc,1,96.0,0.0,96.0,96.0,0.0
VSL,sự thật,1,79.0,0.0,79.0,79.0,0.0
VSL,t,3,97.0,38.91015291668744,68.0,152.0,1514.0
VSL,tai,1,88.0,0.0,88.0,88.0,0.0
VSL,tai nạn,1,86.0,0.0,86.0,86.0,0.0
VSL,tai nạn giao thông,1,78.0,0.0,78.0,78.0,0.0
VSL,tam giác,1,96.0,0.0,96.0,96.0,0.0
VSL,taxi,1,87.0,0.0,87.0,87.0,0.0
VSL,tay,1,88.0,0.0,88.0,88.0,0.0
VSL,tay chân sạch sẽ,3,208.66666666666666,72.07557761744883,109.0,277.0,5194.88888888889
VSL,tay phải,1,83.0,0.0,83.0,83.0,0.0
VSL,tay trái,1,70.0,0.0,70.0,70.0,0.0
VSL,tha,1,94.0,0.0,94.0,94.0,0.0
VSL,tha mồi,1,94.0,0.0,94.0,94.0,0.0
VSL,tha thứ,3,125.0,56.85654462475421,78.0,205.0,3232.6666666666665
VSL,tham dự,3,89.66666666666667,3.2998316455372216,85.0,92.0,10.888888888888888
VSL,tham khảo,1,96.0,0.0,96.0,96.0,0.0
VSL,tham lam,1,73.0,0.0,73.0,73.0,0.0
VSL,tham quan,3,102.66666666666667,8.956685895029603,90.0,109.0,80.22222222222223
VSL,tham ăn,3,169.0,0.0,169.0,169.0,0.0
VSL,thanh niên,1,89.0,0.0,89.0,89.0,0.0
VSL,thao thức,1,291.0,0.0,291.0,291.0,0.0
VSL,theo dõi,1,107.0,0.0,107.0,107.0,0.0
VSL,theo đuổi,1,79.0,0.0,79.0,79.0,0.0
VSL,thi cử,3,77.33333333333333,4.0276819911981905,74.0,83.0,16.22222222222222
VSL,thiu,1,131.0,0.0,131.0,131.0,0.0
VSL,thiên nhiên,1,89.0,0.0,89.0,89.0,0.0
VSL,thiên thần,1,94.0,0.0,94.0,94.0,0.0
VSL,thiên đình,1,106.0,0.0,106.0,106.0,0.0
VSL,thiếp mời,1,102.0,0.0,102.0,102.0,0.0
VSL,thiếp đi,1,109.0,0.0,109.0,109.0,0.0
VSL,thiết kế,3,89.0,4.96655480858378,82.0,93.0,24.666666666666668
VSL,thiếu nhi,1,74.0,0.0,74.0,74.0,0.0
VSL,thiếu niên,1,81.0,0.0,81.0,81.0,0.0
VSL,thiếu thốn,3,83.0,1.4142135623730951,81.0,84.0,2.0
VSL,thiệp sinh nhật,3,127.66666666666667,8.956685895029603,115.0,134.0,80.22222222222223
VSL,thiệt thòi,1,79.0,0.0,79.0,79.0,0.0
VSL,thoát hiểm,1,71.0,0.0,71.0,71.0,0.0
VSL,thoăn thoắt,1,91.0,0.0,91.0,91.0,0.0
VSL,thu mua,1,85.0,0.0,85.0,85.0,0.0
VSL,thu nhỏ,1,83.0,0.0,83.0,83.0,0.0
VSL,thu thập,1,94.0,0.0,94.0,94.0,0.0
VSL,thung lũng,1,77.0,0.0,77.0,77.0,0.0
VSL,thuyết phục,1,90.0,0.0,90.0,90.0,0.0
VSL,thuyết trình,1,87.0,0.0,87.0,87.0,0.0
VSL,thuyền chài,1,87.0,0.0,87.0,87.0,0.0
VSL,thuyền rồng,1,94.0,0.0,94.0,94.0,0.0
VSL,thuê,3,68.66666666666667,2.357022603955158,67.0,72.0,5.5555555555555545
VSL,thuận lợi,1,117.0,0.0,117.0,117.0,0.0
VSL,thuốc bắc,1,80.0,0.0,80.0,80.0,0.0
VSL,thuốc bổ,1,90.0,0.0,90.0,90.0,0.0
VSL,thuốc lá,1,83.0,0.0,83.0,83.0,0.0
VSL,thuộc lòng,1,72.0,0.0,72.0,72.0,0.0
VSL,thuộc địa,1,81.0,0.0,81.0,81.0,0.0
VSL,thuỷ thủ,1,90.0,0.0,90.0,90.0,0.0
VSL,thuỷ điện,3,70.33333333333333,5.185449728701348,63.0,74.0,26.888888888888886
VSL,thành công,1,77.0,0.0,77.0,77.0,0.0
VSL,thành lập,4,97.0,16.355427233796124,81.0,124.0,267.5
VSL,thành thạo,1,75.0,0.0,75.0,75.0,0.0
VSL,thành thị,1,85.0,0.0,85.0,85.0,0.0
VSL,thành viên,1,125.0,0.0,125.0,125.0,0.0
VSL,thác,1,77.0,0.0,77.0,77.0,0.0
VSL,thái độ,3,114.0,53.74011537017761,76.0,190.0,2888.0
VSL,thám tử,1,106.0,0.0,106.0,106.0,0.0
VSL,thán phục,1,82.0,0.0,82.0,82.0,0.0
VSL,tháng,3,85.66666666666667,4.0276819911981905,80.0,89.0,16.22222222222222
VSL,thánh địa Mỹ Sơn,1,115.0,0.0,115.0,115.0,0.0
VSL,tháo gỡ,1,83.0,0.0,83.0,83.0,0.0
VSL,tháp,1,83.0,0.0,83.0,83.0,0.0
VSL,tháp Rùa,1,97.0,0.0,97.0,97.0,0.0
VSL,thâm quầng mắt,1,100.0,0.0,100.0,100.0,0.0
VSL,thân cây,3,108.66666666666667,6.128258770283413,100.0,113.0,37.555555555555564
VSL,thân hình,1,86.0,0.0,86.0,86.0,0.0
VSL,thân thiết,1,95.0,0.0,95.0,95.0,0.0
VSL,thân thiện,1,74.0,0.0,74.0,74.0,0.0
VSL,thèm,1,104.0,0.0,104.0,104.0,0.0
VSL,thèm rỏ dãi,1,87.0,0.0,87.0,87.0,0.0
VSL,thét,1,98.0,0.0,98.0,98.0,0.0
VSL,thêm,1,84.0,0.0,84.0,84.0,0.0
VSL,thêu,2,101.0,12.0,89.0,113.0,144.0
VSL,thì thầm,1,237.0,0.0,237.0,237.0,0.0
VSL,thìa,3,123.66666666666667,56.09713797413277,84.0,203.0,3146.888888888889
VSL,thí nghiệm,1,87.0,0.0,87.0,87.0,0.0
VSL,thích nghi,1,60.0,0.0,60.0,60.0,0.0
VSL,thích thú,3,87.0,5.656854249492381,83.0,95.0,32.0
VSL,thím,1,83.0,0.0,83.0,83.0,0.0
VSL,thóc (gạo),1,85.0,0.0,85.0,85.0,0.0
VSL,thói quen,3,80.33333333333333,6.847546194724712,75.0,90.0,46.88888888888889
VSL,thông báo,1,81.0,0.0,81.0,81.0,0.0
VSL,thông cảm,1,190.0,0.0,190.0,190.0,0.0
VSL,thông minh,3,73.0,4.242640687119285,70.0,79.0,18.0
VSL,thông qua,1,74.0,0.0,74.0,74.0,0.0
VSL,thông thường,1,88.0,0.0,88.0,88.0,0.0
VSL,thông tin,3,71.0,9.201449161228174,64.0,84.0,84.66666666666667
VSL,thù lao,1,77.0,0.0,77.0,77.0,0.0
VSL,thùng,1,87.0,0.0,87.0,87.0,0.0
VSL,thú dữ,3,84.0,8.48528137423857,78.0,96.0,72.0
VSL,thú y,3,90.66666666666667,7.3181661333667165,85.0,101.0,53.555555555555564
VSL,thúc đẩy,1,81.0,0.0,81.0,81.0,0.0
VSL,thăm hỏi,3,84.33333333333333,6.128258770283413,80.0,93.0,37.555555555555564
VSL,thăng bằng,1,86.0,0.0,86.0,86.0,0.0
VSL,thơm,3,77.0,5.656854249492381,73.0,85.0,32.0
VSL,thư giãn,1,100.0,0.0,100.0,100.0,0.0
VSL,thương (số),1,85.0,0.0,85.0,85.0,0.0
VSL,thương mại,1,90.0,0.0,90.0,90.0,0.0
VSL,thương yêu,6,95.83333333333333,11.71063144706078,70.0,103.0,137.13888888888889
VSL,thường xuyên,4,107.0,30.757112998459398,73.0,157.0,946.0
VSL,thả diều,1,91.0,0.0,91.0,91.0,0.0
VSL,thả mồi,1,83.0,0.0,83.0,83.0,0.0
VSL,thản nhiên,1,60.0,0.0,60.0,60.0,0.0
VSL,thấp hơn,1,95.0,0.0,95.0,95.0,0.0
VSL,thấp nhất,1,95.0,0.0,95.0,95.0,0.0
VSL,thần chết,1,87.0,0.0,87.0,87.0,0.0
VSL,thần kinh,1,94.0,0.0,94.0,94.0,0.0
VSL,thần kì,1,79.0,0.0,79.0,79.0,0.0
VSL,thầy cô,3,95.33333333333333,8.259674462242579,89.0,107.0,68.22222222222223
VSL,thầy cúng,1,89.0,0.0,89.0,89.0,0.0
VSL,thầy giáo,3,87.33333333333333,3.2998316455372216,85.0,92.0,10.888888888888888
VSL,thận,1,97.0,0.0,97.0,97.0,0.0
VSL,thập thò,1,97.0,0.0,97.0,97.0,0.0
VSL,thật thà,1,81.0,0.0,81.0,81.0,0.0
VSL,thắc mắc,1,91.0,0.0,91.0,91.0,0.0
VSL,thắng lợi,1,69.0,0.0,69.0,69.0,0.0
VSL,thắp đèn,1,85.0,0.0,85.0,85.0,0.0
VSL,thẳng hàng (Toán học),1,84.0,0.0,84.0,84.0,0.0
VSL,thẳng tắp,1,123.0,0.0,123.0,123.0,0.0
VSL,thẻ,1,88.0,0.0,88.0,88.0,0.0
VSL,thế hệ,1,107.0,0.0,107.0,107.0,0.0
VSL,thế nào_,3,79.0,5.656854249492381,75.0,87.0,32.0
VSL,thề,1,82.0,0.0,82.0,82.0,0.0
VSL,thềm,1,134.0,0.0,134.0,134.0,0.0
VSL,thị giác,1,80.0,0.0,80.0,80.0,0.0
VSL,thị lực,1,88.0,0.0,88.0,88.0,0.0
VSL,thịnh vượng,1,95.0,0.0,95.0,95.0,0.0
VSL,thối,1,87.0,0.0,87.0,87.0,0.0
VSL,thống nhất,1,78.0,0.0,78.0,78.0,0.0
VSL,thống nhất đất nước,1,81.0,0.0,81.0,81.0,0.0
VSL,thổ dân,1,91.0,0.0,91.0,91.0,0.0
VSL,thổi,1,86.0,0.0,86.0,86.0,0.0
VSL,thổi bóng,1,113.0,0.0,113.0,113.0,0.0
VSL,thổi kèn,1,96.0,0.0,96.0,96.0,0.0
VSL,thờ cúng,1,112.0,0.0,112.0,112.0,0.0
VSL,thời gian biểu,1,88.0,0.0,88.0,88.0,0.0
VSL,thở,1,130.0,0.0,130.0,130.0,0.0
VSL,thở dài,1,167.0,0.0,167.0,167.0,0.0
VSL,thợ kim hoàn,1,85.0,0.0,85.0,85.0,0.0
VSL,thợ rèn,1,93.0,0.0,93.0,93.0,0.0
VSL,thợ thêu,1,89.0,0.0,89.0,89.0,0.0
VSL,thụ phấn (hoa),1,95.0,0.0,95.0,95.0,0.0
VSL,thủ công,3,89.0,4.546060565661952,83.0,94.0,20.666666666666668
VSL,thủ tướng,3,90.66666666666667,2.8674417556808756,87.0,94.0,8.222222222222221
VSL,thủng,1,81.0,0.0,81.0,81.0,0.0
VSL,thủy chung,1,114.0,0.0,114.0,114.0,0.0
VSL,thứ tự,1,188.0,0.0,188.0,188.0,0.0
VSL,thừa,3,72.33333333333333,8.956685895029603,66.0,85.0,80.22222222222223
VSL,thực hiện,1,69.0,0.0,69.0,69.0,0.0
VSL,thực hành,1,78.0,0.0,78.0,78.0,0.0
VSL,thực phẩm,1,70.0,0.0,70.0,70.0,0.0
VSL,thực sự,1,79.0,0.0,79.0,79.0,0.0
VSL,thực tế,1,73.0,0.0,73.0,73.0,0.0
VSL,thực vật,1,89.0,0.0,89.0,89.0,0.0
VSL,ti hí mắt,1,81.0,0.0,81.0,81.0,0.0
VSL,tia chớp,1,81.0,0.0,81.0,81.0,0.0
VSL,tia nắng,1,97.0,0.0,97.0,97.0,0.0
VSL,tia số,1,88.0,0.0,88.0,88.0,0.0
VSL,tim,1,91.0,0.0,91.0,91.0,0.0
VSL,tin cậy,1,83.0,0.0,83.0,83.0,0.0
VSL,tin học,1,85.0,0.0,85.0,85.0,0.0
VSL,tin nhắn,1,88.0,0.0,88.0,88.0,0.0
VSL,tin tức,1,78.0,0.0,78.0,78.0,0.0
VSL,tinh mắt,1,331.0,0.0,331.0,331.0,0.0
VSL,tinh trùng,1,87.0,0.0,87.0,87.0,0.0
VSL,tiêm,1,92.0,0.0,92.0,92.0,0.0
VSL,tiêu cực,1,100.0,0.0,100.0,100.0,0.0
VSL,tiêu diệt,1,95.0,0.0,95.0,95.0,0.0
VSL,tiêu hoá,1,81.0,0.0,81.0,81.0,0.0
VSL,tiếc,3,112.0,46.66904755831214,79.0,178.0,2178.0
VSL,tiến bộ,1,118.0,0.0,118.0,118.0,0.0
VSL,tiến sĩ,1,109.0,0.0,109.0,109.0,0.0
VSL,tiếng Anh,3,75.66666666666667,10.842303978193728,68.0,91.0,117.55555555555554
VSL,tiếng nói,1,80.0,0.0,80.0,80.0,0.0
VSL,tiếp nhận,1,88.0,0.0,88.0,88.0,0.0
VSL,tiếp theo,1,81.0,0.0,81.0,81.0,0.0
