dataset,gloss,video,path,left_valid_ratio,right_valid_ratio,left_motion_magnitude,right_motion_magnitude,left_trajectory_length,right_trajectory_length,left_motion_std,right_motion_std,activity_type
ASL,wait,62107.npz,dataset\ASL\wait\62107.npz,0.9861111111111112,0.9861111111111112,0.010097621008753777,0.011188175529241562,0.7068334817886353,0.7831723093986511,0.007883136160671711,0.009217075072228909,two_hand
ASL,wait,62113.npz,dataset\ASL\wait\62113.npz,0.5606060606060606,0.5606060606060606,0.010212572291493416,0.010950117371976376,0.3676525950431824,0.3942042291164398,0.007969721220433712,0.006549622863531113,two_hand
ASL,wait,66740.npz,dataset\ASL\wait\66740.npz,0.5166666666666667,0.5166666666666667,0.0030913641676306725,0.0035235388204455376,0.09274092316627502,0.10570616275072098,0.003959909081459045,0.004418290685862303,two_hand
ASL,waiter,62087.npz,dataset\ASL\waiter\62087.npz,0.7073170731707317,0.7073170731707317,0.033193644136190414,0.027867093682289124,1.8920377492904663,1.5884243249893188,0.05579495429992676,0.03761880844831467,two_hand
ASL,waiter,62088.npz,dataset\ASL\waiter\62088.npz,0.85,0.85,0.02102104388177395,0.01995677687227726,1.051052212715149,0.9978388547897339,0.034457992762327194,0.031094171106815338,two_hand
ASL,waiter,62092.npz,dataset\ASL\waiter\62092.npz,0.95,0.95,0.012776636518537998,0.01699964515864849,0.7154916524887085,0.9519801139831543,0.015738986432552338,0.015465205535292625,two_hand
ASL,wake up,62143.npz,dataset\ASL\wake up\62143.npz,0.55,0.55,0.01066423486918211,0.007860735058784485,0.3412555158138275,0.2515435218811035,0.014698592014610767,0.008303533308207989,two_hand
ASL,wake up,62145.npz,dataset\ASL\wake up\62145.npz,0.8833333333333333,0.8833333333333333,0.014539329335093498,0.013215364888310432,0.7560451030731201,0.6871989965438843,0.029321538284420967,0.022068535909056664,two_hand
ASL,wake up,62146.npz,dataset\ASL\wake up\62146.npz,0.8055555555555556,0.8055555555555556,0.008703367784619331,0.010219737887382507,0.49609196186065674,0.5825250744819641,0.016483187675476074,0.021623101085424423,two_hand
ASL,wake up,62148.npz,dataset\ASL\wake up\62148.npz,1.0,1.0,0.0009590077679604292,0.0017827494302764535,0.05658145993947983,0.1051822155714035,0.0016172617906704545,0.0030352503526955843,low_hand_activity
ASL,wake up,62150.npz,dataset\ASL\wake up\62150.npz,0.5833333333333334,0.5833333333333334,0.007197935599833727,0.010896628722548485,0.24472981691360474,0.3704853653907776,0.012200841680169106,0.01596931368112564,two_hand
ASL,walk,62158.npz,dataset\ASL\walk\62158.npz,0.45,0.45,0.05793406814336777,0.04080469161272049,1.5062857866287231,1.0609220266342163,0.05270375311374664,0.03578907623887062,two_hand
ASL,walk,62159.npz,dataset\ASL\walk\62159.npz,0.5555555555555556,0.5555555555555556,0.01770637370646,0.022519877180457115,0.6905485391616821,0.8782752156257629,0.013373381458222866,0.013218413107097149,two_hand
ASL,walk,62160.npz,dataset\ASL\walk\62160.npz,0.7666666666666667,0.7666666666666667,0.012556329369544983,0.012959514744579792,0.565034806728363,0.5831781625747681,0.011523373425006866,0.011480617336928844,two_hand
ASL,walk,62163.npz,dataset\ASL\walk\62163.npz,0.7666666666666667,0.7666666666666667,0.009920885786414146,0.009075420908629894,0.44643986225128174,0.4083939492702484,0.0131598562002182,0.01233270950615406,two_hand
ASL,walk,62164.npz,dataset\ASL\walk\62164.npz,0.7901234567901234,0.7901234567901234,0.020642835646867752,0.016816526651382446,1.300498604774475,1.0594412088394165,0.0334060974419117,0.022353455424308777,two_hand
ASL,walk,62168.npz,dataset\ASL\walk\62168.npz,1.0,1.0,0.00736615527421236,0.010727504268288612,0.43460315465927124,0.6329227685928345,0.006177754607051611,0.008045143447816372,two_hand
ASL,walk,62169.npz,dataset\ASL\walk\62169.npz,0.9833333333333333,0.9833333333333333,0.010522153228521347,0.015565465204417706,0.6102848649024963,0.9027969837188721,0.02308964729309082,0.026662690564990044,two_hand
ASL,walk,62170.npz,dataset\ASL\walk\62170.npz,0.9166666666666666,0.9166666666666666,0.0034208446741104126,0.00577571289613843,0.18472561240196228,0.3118884861469269,0.0035119899548590183,0.004815163090825081,two_hand
ASL,walk,62175.npz,dataset\ASL\walk\62175.npz,0.5882352941176471,0.5882352941176471,0.009870666079223156,0.013181250542402267,0.3849559724330902,0.5140687823295593,0.007599860429763794,0.010079115629196167,two_hand
ASL,walk,66742.npz,dataset\ASL\walk\66742.npz,0.5333333333333333,0.5333333333333333,0.04199595749378204,0.036955326795578,1.3018746376037598,1.1456151008605957,0.0433996319770813,0.03836608678102493,two_hand
ASL,walk,66743.npz,dataset\ASL\walk\66743.npz,0.6833333333333333,0.6833333333333333,0.02459091879427433,0.023823296651244164,0.983636736869812,0.9529318809509277,0.026538873091340065,0.021008552983403206,two_hand
ASL,wall,62196.npz,dataset\ASL\wall\62196.npz,0.7166666666666667,0.7166666666666667,0.013745415955781937,0.0170284491032362,0.5773074626922607,0.7151948809623718,0.019886480644345284,0.01836474984884262,two_hand
ASL,wall,62197.npz,dataset\ASL\wall\62197.npz,0.7974683544303798,0.7974683544303798,0.008417238481342793,0.007764001842588186,0.5218687653541565,0.48136812448501587,0.01666373386979103,0.013063414953649044,two_hand
ASL,wall,62199.npz,dataset\ASL\wall\62199.npz,1.0,1.0,0.0015093802940100431,0.0026081043761223555,0.0890534371137619,0.15387815237045288,0.0017679170705378056,0.005538308527320623,right_one_hand
ASL,wall,62203.npz,dataset\ASL\wall\62203.npz,0.6142857142857143,0.6142857142857143,0.010464740917086601,0.014107655733823776,0.43951910734176636,0.5925215482711792,0.01841658726334572,0.01635110378265381,two_hand
ASL,wall,66744.npz,dataset\ASL\wall\66744.npz,0.8,0.8,0.012917543761432171,0.013874884694814682,0.6071245670318604,0.6521195769309998,0.02162827178835869,0.016921086236834526,two_hand
ASL,wallet,62189.npz,dataset\ASL\wallet\62189.npz,0.6142857142857143,0.6142857142857143,0.008080842904746532,0.01178597193211317,0.3393954038619995,0.4950108230113983,0.00579187273979187,0.008367464877665043,two_hand
ASL,wallet,62190.npz,dataset\ASL\wallet\62190.npz,0.7666666666666667,0.7666666666666667,0.006764698773622513,0.007220051717013121,0.3044114410877228,0.32490232586860657,0.009854361414909363,0.00875654723495245,two_hand
ASL,wallet,62191.npz,dataset\ASL\wallet\62191.npz,0.7833333333333333,0.7833333333333333,0.016778888180851936,0.016886744648218155,0.7718288898468018,0.7767902612686157,0.022428346797823906,0.01818261854350567,two_hand
ASL,wallet,62192.npz,dataset\ASL\wallet\62192.npz,1.0,1.0,0.0025724205188453197,0.006108758505433798,0.15177281200885773,0.3604167401790619,0.002970498288050294,0.007712126709520817,two_hand
ASL,wallet,62195.npz,dataset\ASL\wallet\62195.npz,0.7205882352941176,0.7205882352941176,0.007235163357108831,0.01300033088773489,0.3472878336906433,0.6240158677101135,0.006506233010441065,0.007407062686979771,two_hand
ASL,wallet,66745.npz,dataset\ASL\wallet\66745.npz,0.6333333333333333,0.6333333333333333,0.010791447944939137,0.012917308136820793,0.39928358793258667,0.4779404103755951,0.008737800642848015,0.011523030698299408,two_hand
ASL,wander,62229.npz,dataset\ASL\wander\62229.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,wander,62230.npz,dataset\ASL\wander\62230.npz,0.8333333333333334,0.8333333333333334,0.005656937602907419,0.004407516214996576,0.2771899402141571,0.2159682959318161,0.011610292829573154,0.007076806854456663,two_hand
ASL,wander,62231.npz,dataset\ASL\wander\62231.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,wander,62234.npz,dataset\ASL\wander\62234.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,wander,62236.npz,dataset\ASL\wander\62236.npz,0.7586206896551724,0.7586206896551724,0.007013049907982349,0.010913167148828506,0.45584824681282043,0.709355890750885,0.011342690326273441,0.014894666150212288,two_hand
ASL,want,62244.npz,dataset\ASL\want\62244.npz,0.43333333333333335,0.43333333333333335,0.010560908354818821,0.011313173919916153,0.26402270793914795,0.2828293442726135,0.012079798616468906,0.012190552428364754,two_hand
ASL,want,62245.npz,dataset\ASL\want\62245.npz,0.6805555555555556,0.6805555555555556,0.014124930836260319,0.017586207017302513,0.6779966950416565,0.844137966632843,0.022152772173285484,0.024177927523851395,two_hand
ASL,want,62246.npz,dataset\ASL\want\62246.npz,0.6166666666666667,0.6166666666666667,0.01063188724219799,0.011921204626560211,0.38274794816970825,0.4291633665561676,0.012199659831821918,0.012077012099325657,two_hand
ASL,want,62247.npz,dataset\ASL\want\62247.npz,0.7,0.7,0.009759385138750076,0.010891965590417385,0.40013477206230164,0.44657060503959656,0.012179314158856869,0.013127148151397705,two_hand
ASL,want,62248.npz,dataset\ASL\want\62248.npz,0.8,0.8,0.009089186787605286,0.007529811002314091,0.42719176411628723,0.35390111804008484,0.012631543911993504,0.009110171347856522,two_hand
ASL,want,62250.npz,dataset\ASL\want\62250.npz,0.9666666666666667,0.9666666666666667,0.0017979892436414957,0.0024391431361436844,0.10248538851737976,0.13903115689754486,0.0031527644023299217,0.004051464609801769,right_one_hand
ASL,want,62251.npz,dataset\ASL\want\62251.npz,0.9833333333333333,0.9833333333333333,0.002418491756543517,0.002728233113884926,0.14027252793312073,0.1582375168800354,0.0034913679119199514,0.0038468288257718086,two_hand
ASL,want,62259.npz,dataset\ASL\want\62259.npz,0.6333333333333333,0.6333333333333333,0.015248062089085579,0.022231539711356163,0.5641782879829407,0.8225669860839844,0.014466715976595879,0.02247125469148159,two_hand
ASL,want,69524.npz,dataset\ASL\want\69524.npz,0.6833333333333333,0.6833333333333333,0.01703617349267006,0.015860509127378464,0.6814469695091248,0.6344203352928162,0.02824108488857746,0.013588634319603443,two_hand
ASL,war,62273.npz,dataset\ASL\war\62273.npz,0.7307692307692307,0.7307692307692307,0.013593154028058052,0.01104719378054142,1.0194865465164185,0.8285395503044128,0.023338258266448975,0.01978902332484722,two_hand
ASL,war,62274.npz,dataset\ASL\war\62274.npz,0.5409836065573771,0.5409836065573771,0.01562790386378765,0.012196406722068787,0.5000929236412048,0.39028501510620117,0.007207553368061781,0.0050790030509233475,two_hand
ASL,war,62275.npz,dataset\ASL\war\62275.npz,0.8732394366197183,0.8732394366197183,0.013463013805449009,0.018462061882019043,0.8212438225746155,1.1261857748031616,0.017357034608721733,0.021201306954026222,two_hand
ASL,war,62276.npz,dataset\ASL\war\62276.npz,0.8292682926829268,0.8292682926829268,0.010381980799138546,0.0092448890209198,0.6955927014350891,0.619407594203949,0.017927540466189384,0.014318926259875298,two_hand
ASL,war,62279.npz,dataset\ASL\war\62279.npz,1.0,1.0,0.002152208238840103,0.005308459047228098,0.12698028981685638,0.31319907307624817,0.0010766927152872086,0.0035987491719424725,two_hand
ASL,war,62284.npz,dataset\ASL\war\62284.npz,0.5714285714285714,0.5714285714285714,0.011286057531833649,0.015311985276639462,0.3950120210647583,0.5359194874763489,0.008593853563070297,0.009001458063721657,two_hand
ASL,war,66746.npz,dataset\ASL\war\66746.npz,0.6,0.6,0.009048862382769585,0.008748479187488556,0.3167101740837097,0.30619677901268005,0.006059847306460142,0.005573831964284182,two_hand
ASL,warm,62289.npz,dataset\ASL\warm\62289.npz,0.6493506493506493,0.6493506493506493,0.010068856179714203,0.0098345335572958,0.49337393045425415,0.4818921387195587,0.011232082732021809,0.009690150618553162,two_hand
ASL,warm,62290.npz,dataset\ASL\warm\62290.npz,0.8,0.8,0.007394635118544102,0.008359757252037525,0.34754785895347595,0.39290857315063477,0.009863842278718948,0.0099791893735528,two_hand
ASL,warm,62291.npz,dataset\ASL\warm\62291.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,warm,62294.npz,dataset\ASL\warm\62294.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,warm,62297.npz,dataset\ASL\warm\62297.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,warn,62302.npz,dataset\ASL\warn\62302.npz,0.5333333333333333,0.5333333333333333,0.027027996256947517,0.022829510271549225,0.8378678560256958,0.7077147960662842,0.05527300387620926,0.042556282132864,two_hand
ASL,warn,62303.npz,dataset\ASL\warn\62303.npz,0.7875,0.7875,0.005454775411635637,0.0040125236846506596,0.3381960690021515,0.24877648055553436,0.005474367644637823,0.0045171440578997135,two_hand
ASL,warn,62305.npz,dataset\ASL\warn\62305.npz,0.9333333333333333,0.9333333333333333,0.0012433595256879926,0.0017603564774617553,0.06838477402925491,0.09681960940361023,0.002117535099387169,0.0029164699371904135,low_hand_activity
ASL,warn,62309.npz,dataset\ASL\warn\62309.npz,0.6666666666666666,0.6666666666666666,0.0035646262113004923,0.004856249317526817,0.16753743588924408,0.22824370861053467,0.003461051033809781,0.005002171732485294,two_hand
ASL,warn,66747.npz,dataset\ASL\warn\66747.npz,0.65,0.65,0.006186982151120901,0.0074372487142682076,0.23510532081127167,0.28261545300483704,0.005401826463639736,0.007614921312779188,two_hand
ASL,wash,62356.npz,dataset\ASL\wash\62356.npz,0.45,0.45,0.012628338299691677,0.010735852643847466,0.32833680510520935,0.2791321575641632,0.010887769982218742,0.010369915515184402,two_hand
ASL,wash,62357.npz,dataset\ASL\wash\62357.npz,0.8285714285714286,0.8285714285714286,0.0130164735019207,0.019102420657873154,0.7419390082359314,1.08883798122406,0.012876324355602264,0.014306963421404362,two_hand
ASL,wash,62358.npz,dataset\ASL\wash\62358.npz,0.8441558441558441,0.8441558441558441,0.02095513790845871,0.017906414344906807,1.3411288261413574,1.1460105180740356,0.022244105115532875,0.018520226702094078,two_hand
ASL,wash,62365.npz,dataset\ASL\wash\62365.npz,0.6833333333333333,0.6833333333333333,0.008618928492069244,0.015613554045557976,0.3447571396827698,0.6245421767234802,0.007219631690531969,0.01407922338694334,two_hand
ASL,wash,62367.npz,dataset\ASL\wash\62367.npz,0.8484848484848485,0.8484848484848485,0.020428098738193512,0.02214057371020317,1.1235454082489014,1.2177315950393677,0.037260934710502625,0.03825918212532997,two_hand
ASL,wash,62372.npz,dataset\ASL\wash\62372.npz,0.6825396825396826,0.6825396825396826,0.009510094299912453,0.011900072917342186,0.3994239568710327,0.4998030662536621,0.011183831840753555,0.013423534110188484,two_hand
ASL,wash face,62349.npz,dataset\ASL\wash face\62349.npz,0.6621621621621622,0.6621621621621622,0.004948449321091175,0.006951620336622,0.2375255674123764,0.3336777687072754,0.0060732001438736916,0.0061859549023211,two_hand
ASL,wash face,66748.npz,dataset\ASL\wash face\66748.npz,0.6666666666666666,0.6666666666666666,0.012698577716946602,0.01698613539338112,0.4952445328235626,0.6624592542648315,0.024905702099204063,0.01809430494904518,two_hand
ASL,washington,62393.npz,dataset\ASL\washington\62393.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,washington,62394.npz,dataset\ASL\washington\62394.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,washington,62395.npz,dataset\ASL\washington\62395.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,washington,62396.npz,dataset\ASL\washington\62396.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,washington,62398.npz,dataset\ASL\washington\62398.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,waste,62423.npz,dataset\ASL\waste\62423.npz,0.7333333333333333,0.7333333333333333,0.006323311943560839,0.007989193312823772,0.2719024121761322,0.34353530406951904,0.007159391883760691,0.00998181663453579,two_hand
ASL,waste,62424.npz,dataset\ASL\waste\62424.npz,0.8513513513513513,0.8513513513513513,0.010451633483171463,0.014935513958334923,0.6480012536048889,0.9260018467903137,0.014499756507575512,0.012424783781170845,two_hand
ASL,waste,62427.npz,dataset\ASL\waste\62427.npz,0.5833333333333334,0.5833333333333334,0.0015922030434012413,0.005475335288792849,0.054134905338287354,0.18616139888763428,0.00192842329852283,0.006329467985779047,right_one_hand
ASL,waste,62430.npz,dataset\ASL\waste\62430.npz,0.6065573770491803,0.6065573770491803,0.006164718419313431,0.011960631236433983,0.2219298630952835,0.430582731962204,0.004111682064831257,0.009187748655676842,two_hand
ASL,waste,66750.npz,dataset\ASL\waste\66750.npz,0.31666666666666665,0.31666666666666665,0.0068117594346404076,0.007624822203069925,0.12261167168617249,0.13724680244922638,0.009141809307038784,0.007837547920644283,two_hand
ASL,watch,62439.npz,dataset\ASL\watch\62439.npz,0.8048780487804879,0.8048780487804879,0.0045627509243786335,0.007891654968261719,0.2965788245201111,0.5129575729370117,0.004496559035032988,0.007505415473133326,two_hand
ASL,watch,62440.npz,dataset\ASL\watch\62440.npz,0.7666666666666667,0.7666666666666667,0.011644111946225166,0.008693530224263668,0.5239850282669067,0.39120885729789734,0.03187190741300583,0.019183436408638954,two_hand
ASL,watch,62443.npz,dataset\ASL\watch\62443.npz,0.7666666666666667,0.7666666666666667,0.005496313329786062,0.005766986403614283,0.2473340928554535,0.25951439142227173,0.008201592601835728,0.007670852355659008,two_hand
ASL,watch,62444.npz,dataset\ASL\watch\62444.npz,0.7228915662650602,0.7228915662650602,0.0063453661277890205,0.005113532766699791,0.3743765950202942,0.3016984462738037,0.008239537477493286,0.005202020518481731,two_hand
ASL,watch,62445.npz,dataset\ASL\watch\62445.npz,0.7362637362637363,0.7362637362637363,0.009050213731825352,0.008986943401396275,0.5973141193389893,0.5931382775306702,0.016060644760727882,0.014989941380918026,two_hand
ASL,watch,62452.npz,dataset\ASL\watch\62452.npz,0.9333333333333333,0.9333333333333333,0.004607843700796366,0.006459204014390707,0.25343140959739685,0.35525622963905334,0.006544408388435841,0.0088855205103755,two_hand
ASL,watch,62453.npz,dataset\ASL\watch\62453.npz,0.9833333333333333,0.9833333333333333,0.007539273239672184,0.010375629179179668,0.4372778534889221,0.6017864942550659,0.021736830472946167,0.029676107689738274,two_hand
ASL,watch,62458.npz,dataset\ASL\watch\62458.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62499.npz,dataset\ASL\water\62499.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62500.npz,dataset\ASL\water\62500.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62501.npz,dataset\ASL\water\62501.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62502.npz,dataset\ASL\water\62502.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62503.npz,dataset\ASL\water\62503.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62505.npz,dataset\ASL\water\62505.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62506.npz,dataset\ASL\water\62506.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,62510.npz,dataset\ASL\water\62510.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,water,66752.npz,dataset\ASL\water\66752.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,waterfall,62488.npz,dataset\ASL\waterfall\62488.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,waterfall,62489.npz,dataset\ASL\waterfall\62489.npz,0.55,0.55,0.01686718314886093,0.020592717453837395,0.5397498607635498,0.6589669585227966,0.033324919641017914,0.029145851731300354,two_hand
ASL,waterfall,62490.npz,dataset\ASL\waterfall\62490.npz,0.7166666666666667,0.7166666666666667,0.02683946304023266,0.018717659637331963,1.1272574663162231,0.7861416935920715,0.04265107214450836,0.027076635509729385,two_hand
ASL,waterfall,62492.npz,dataset\ASL\waterfall\62492.npz,0.6166666666666667,0.6166666666666667,0.012083194218575954,0.01174537930637598,0.43499499559402466,0.422833651304245,0.013593415729701519,0.011070911772549152,two_hand
ASL,waterfall,62493.npz,dataset\ASL\waterfall\62493.npz,0.6666666666666666,0.6666666666666666,0.009549113921821117,0.014154598116874695,0.4679065942764282,0.6935753226280212,0.014437209814786911,0.013163641095161438,two_hand
ASL,watermelon,62516.npz,dataset\ASL\watermelon\62516.npz,0.5873015873015873,0.5873015873015873,0.001889903680421412,0.004377414938062429,0.0680365338921547,0.157586932182312,0.0014233511174097657,0.005658945068717003,right_one_hand
ASL,watermelon,62517.npz,dataset\ASL\watermelon\62517.npz,0.7236842105263158,0.7236842105263158,0.008683261461555958,0.011005274951457977,0.46889612078666687,0.5942848324775696,0.013413956388831139,0.015367874875664711,two_hand
ASL,watermelon,62519.npz,dataset\ASL\watermelon\62519.npz,0.7808219178082192,0.7808219178082192,0.005517284851521254,0.006079847924411297,0.3089679479598999,0.340471476316452,0.005361512769013643,0.006555282510817051,two_hand
ASL,watermelon,62521.npz,dataset\ASL\watermelon\62521.npz,0.5333333333333333,0.5333333333333333,0.0034089279361069202,0.004573679994791746,0.10567676275968552,0.14178408682346344,0.004096449818462133,0.0032457010820508003,two_hand
ASL,watermelon,62524.npz,dataset\ASL\watermelon\62524.npz,0.417910447761194,0.417910447761194,0.004500194918364286,0.00829128548502922,0.1215052604675293,0.22386470437049866,0.0034415745176374912,0.004262697882950306,two_hand
ASL,way,62570.npz,dataset\ASL\way\62570.npz,0.625,0.625,0.009016672149300575,0.008247089572250843,0.351650208234787,0.32163649797439575,0.017650334164500237,0.015156080015003681,two_hand
ASL,way,62571.npz,dataset\ASL\way\62571.npz,0.8,0.8,0.008576237596571445,0.007152915466576815,0.4030831456184387,0.3361870348453522,0.014484184794127941,0.009384678676724434,two_hand
ASL,way,62572.npz,dataset\ASL\way\62572.npz,0.6229508196721312,0.6229508196721312,0.00875953771173954,0.009729123674333096,0.32410287857055664,0.3599775731563568,0.008803533390164375,0.00839968677610159,two_hand
ASL,way,62575.npz,dataset\ASL\way\62575.npz,1.0,1.0,0.003616074100136757,0.006397774443030357,0.2133483737707138,0.37746870517730713,0.00583877507597208,0.014356239698827267,two_hand
ASL,way,62577.npz,dataset\ASL\way\62577.npz,0.4666666666666667,0.4666666666666667,0.01193305104970932,0.019269904121756554,0.32219237089157104,0.5202873945236206,0.0087738037109375,0.013035777024924755,two_hand
ASL,we,62774.npz,dataset\ASL\we\62774.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,we,62775.npz,dataset\ASL\we\62775.npz,0.6833333333333333,0.6833333333333333,0.0030756734777241945,0.004871380981057882,0.12302693724632263,0.1948552429676056,0.004681473132222891,0.005864060018211603,two_hand
ASL,we,62776.npz,dataset\ASL\we\62776.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,we,62778.npz,dataset\ASL\we\62778.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,we,62780.npz,dataset\ASL\we\62780.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,we,66755.npz,dataset\ASL\we\66755.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,we,69527.npz,dataset\ASL\we\69527.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,weak,62585.npz,dataset\ASL\weak\62585.npz,0.6410256410256411,0.6410256410256411,0.007531593553721905,0.012748758308589458,0.3690480887889862,0.6246891617774963,0.010746537707746029,0.007914611138403416,two_hand
ASL,weak,62586.npz,dataset\ASL\weak\62586.npz,0.7564102564102564,0.7564102564102564,0.006744099780917168,0.008096978068351746,0.39115777611732483,0.46962472796440125,0.008393540978431702,0.010718432255089283,two_hand
ASL,weak,62587.npz,dataset\ASL\weak\62587.npz,0.5975609756097561,0.5975609756097561,0.010403447784483433,0.013566195033490658,0.49936550855636597,0.6511773467063904,0.009943168610334396,0.011655574664473534,two_hand
ASL,weak,62588.npz,dataset\ASL\weak\62588.npz,0.7901234567901234,0.7901234567901234,0.022366665303707123,0.019637662917375565,1.4090999364852905,1.2371727228164673,0.01708376035094261,0.016492944210767746,two_hand
ASL,weak,62590.npz,dataset\ASL\weak\62590.npz,0.9833333333333333,0.9833333333333333,0.0039047347381711006,0.007812358904629946,0.2264746129512787,0.4531168043613434,0.003921255934983492,0.008111688308417797,two_hand
ASL,weak,62591.npz,dataset\ASL\weak\62591.npz,0.75,0.75,0.003243109444156289,0.005608739331364632,0.142696812748909,0.2467845380306244,0.0033755237236618996,0.006385236978530884,two_hand
ASL,weak,62593.npz,dataset\ASL\weak\62593.npz,0.5967741935483871,0.5967741935483871,0.01798543520271778,0.027980830520391464,0.6474756598472595,1.007309913635254,0.023471960797905922,0.03148671239614487,two_hand
ASL,wear,62614.npz,dataset\ASL\wear\62614.npz,0.5666666666666667,0.5666666666666667,0.013116950169205666,0.011404966004192829,0.4328593611717224,0.3763638734817505,0.039278481155633926,0.03148364648222923,two_hand
ASL,wear,62615.npz,dataset\ASL\wear\62615.npz,0.85,0.85,0.04875798150897026,0.03577963262796402,2.437899112701416,1.7889816761016846,0.05910218879580498,0.034271564334630966,two_hand
ASL,wear,62618.npz,dataset\ASL\wear\62618.npz,0.9833333333333333,0.9833333333333333,0.0018145042704418302,0.00401281425729394,0.10524124652147293,0.23274321854114532,0.0017658056458458304,0.004034885670989752,right_one_hand
ASL,wear,62619.npz,dataset\ASL\wear\62619.npz,1.0,1.0,0.0014908284647390246,0.002073354320600629,0.08795887976884842,0.12232790887355804,0.002773570129647851,0.0042425538413226604,right_one_hand
ASL,wear,62622.npz,dataset\ASL\wear\62622.npz,0.5666666666666667,0.5666666666666667,0.00215926137752831,0.0038934205658733845,0.071255624294281,0.1284828782081604,0.0022606479469686747,0.003539721015840769,two_hand
ASL,wear,66756.npz,dataset\ASL\wear\66756.npz,0.4666666666666667,0.4666666666666667,0.03197278082370758,0.03058924898505211,0.8632650971412659,0.8259097337722778,0.036970317363739014,0.036838971078395844,two_hand
ASL,weather,62638.npz,dataset\ASL\weather\62638.npz,0.8135593220338984,0.8135593220338984,0.006841727998107672,0.00796421803534031,0.6499641537666321,0.7566007375717163,0.009165585041046143,0.00882077869027853,two_hand
ASL,weather,62639.npz,dataset\ASL\weather\62639.npz,0.71875,0.71875,0.012214886024594307,0.01585673913359642,0.5496698617935181,0.713553249835968,0.013229727745056152,0.01420868095010519,two_hand
ASL,weather,62641.npz,dataset\ASL\weather\62641.npz,0.8333333333333334,0.8333333333333334,0.009179134853184223,0.010485644452273846,0.44977760314941406,0.5137965679168701,0.010963555425405502,0.010426401160657406,two_hand
ASL,weather,62642.npz,dataset\ASL\weather\62642.npz,0.6666666666666666,0.6666666666666666,0.013742632232606411,0.012839803472161293,0.5359626412391663,0.500752329826355,0.01380487997084856,0.01093489769846201,two_hand
ASL,weather,62643.npz,dataset\ASL\weather\62643.npz,0.875,0.875,0.010958901606500149,0.011690191924571991,0.6794518828392029,0.7247918844223022,0.013757403939962387,0.013992542400956154,two_hand
ASL,weather,62645.npz,dataset\ASL\weather\62645.npz,0.9,0.9,0.007055878639221191,0.01079004630446434,0.37396156787872314,0.5718724727630615,0.008736828342080116,0.010237374342978,two_hand
ASL,weather,62646.npz,dataset\ASL\weather\62646.npz,0.9833333333333333,0.9833333333333333,0.002749988343566656,0.004076885990798473,0.15949931740760803,0.2364593893289566,0.004210259765386581,0.0052431365475058556,two_hand
