dataset,label,num_samples,prototype_index
VSL,gọi,1,3168
VSL,gọn gàng,1,3169
VSL,gọt bút chì,1,3170
VSL,gọt bút chì (cái),1,3171
VSL,gỏi_nộm,1,3172
VSL,gốm sứ,1,3173
VSL,gỗ,3,3174
VSL,gợi ý,1,3175
VSL,gửi,1,3176
VSL,gửi quà,1,3177
VSL,gửi thư,1,3178
VSL,h,3,3179
VSL,hai là,1,3180
VSL,hai phân số bằng nhau,1,3181
VSL,ham chơi,3,3182
VSL,hay là (hoặc là),3,3183
VSL,hi sinh,3,3184
VSL,hi vọng,3,3185
VSL,hiếu thảo,1,3186
VSL,hiểu,3,3187
VSL,hiện nay,1,3188
VSL,hiện đại,1,3189
VSL,hiệu (Toán học),1,3190
VSL,hiệu cầm đồ,1,3191
VSL,hiệu thuốc,1,3192
VSL,hoa,3,3193
VSL,hoa cúc,1,3194
VSL,hoa dâm bụt,1,3195
VSL,hoa giấy,1,3196
VSL,hoa hậu,1,3197
VSL,hoa hồng,1,3198
VSL,hoa lay ơn,1,3199
VSL,hoa mai,1,3200
VSL,hoa sen,3,3201
VSL,hoa đào,1,3202
VSL,hoan hô,1,3203
VSL,hoang mang,1,3204
VSL,hoàn thành,1,3205
VSL,hoàng hôn,1,3206
VSL,hoàng đế,1,3207
VSL,hoán vị,1,3208
VSL,hoạt hình,3,3209
VSL,hoạt động,1,3210
VSL,hoảng sợ,1,3211
VSL,hoặc,3,3212
VSL,hung thủ,1,3213
VSL,hung ác,1,3214
VSL,huy hiệu,1,3215
VSL,huyện,3,3216
VSL,huân chương,1,3217
VSL,huỷ,1,3218
VSL,huỷ diệt,1,3219
VSL,hài hước,1,3220
VSL,hài lòng,1,3221
VSL,hàm răng,1,3222
VSL,hàng chục,1,3223
VSL,hàng chục nghìn,1,3224
VSL,hàng chục triệu,1,3225
VSL,hàng dọc,1,3226
VSL,hàng ngang,1,3227
VSL,hàng nghìn,1,3228
VSL,hàng ngày,3,3229
VSL,hàng triệu,1,3230
VSL,hàng trăm,1,3231
VSL,hàng trăm nghìn,1,3232
VSL,hàng xóm,1,3233
VSL,hàng đơn vị,1,3234
VSL,hành lang,1,3235
VSL,hành quân,3,3236
VSL,hành tinh,1,3237
VSL,hành vi,1,3238
VSL,hành động,1,3239
VSL,háo hức,1,3240
VSL,hát ru,1,3241
VSL,hãng máy bay,1,3242
VSL,hãng tàu thuyền,1,3243
VSL,hãng xe máy,1,3244
VSL,hãng ô tô,1,3245
VSL,héc-ta (ha),1,3246
VSL,héc-tô-gam (hg),3,3247
VSL,héc-tô-mét (hm),3,3248
VSL,héc-tô-mét vuông (hm2),3,3249
VSL,héo,1,3250
VSL,hét (giống la),1,3251
VSL,hên_gặp may,1,3252
VSL,hình,1,3253
VSL,hình bình hành,1,3254
VSL,hình chiếu,1,3255
VSL,hình cầu,1,3256
VSL,hình dáng,1,3257
VSL,hình elip,1,3258
VSL,hình học,1,3259
VSL,hình hộp chữ nhật,1,3260
VSL,hình lập phương,1,3261
VSL,hình phạt,1,3262
VSL,hình thang,1,3263
VSL,hình trụ,1,3264
VSL,hình tứ giác,1,3265
VSL,hình vuông,1,3266
VSL,hình vẽ,1,3267
VSL,hòa bình,1,3268
VSL,hòa nhập,1,3269
VSL,hòn bi (giống viên bi),1,3270
VSL,hòn đá,1,3271
VSL,hóa đơn,1,3272
VSL,hói đầu,1,3273
VSL,hót,1,3274
VSL,hót rác,1,3275
VSL,hót rác (cái hót rác),1,3276
VSL,hôi,1,3277
VSL,hôn,1,3278
VSL,hùng vĩ,1,3279
VSL,hú vía,1,3280
VSL,hút nước,1,3281
VSL,hút thuốc lá,1,3282
VSL,hăm dọa,1,3283
VSL,hăng hái,1,3284
VSL,hơi nước,1,3285
VSL,hướng dẫn,1,3286
VSL,hạn hán,1,3287
VSL,hạt,1,3288
VSL,hạt cườm,1,3289
VSL,hạt lúa,1,3290
VSL,hạt lạc,1,3291
VSL,hạt tiêu,1,3292
VSL,hải sản,1,3293
VSL,hải đảo,1,3294
VSL,hấp,1,3295
VSL,hấp dẫn,1,3296
VSL,hậu quả,1,3297
VSL,hắt hơi,1,3298
VSL,hằng đẳng thức,1,3299
VSL,hẹn,3,3300
VSL,hệ bài tiết,1,3301
VSL,hệ thống,3,3302
VSL,họ (2 người) (đại từ),1,3303
VSL,họ (đại từ),1,3304
VSL,họa sỹ,1,3305
VSL,học bổng,1,3306
VSL,học giỏi,1,3307
VSL,học kém,1,3308
VSL,học nhóm,1,3309
VSL,học phí,1,3310
VSL,học sinh Miền Nam,1,3311
VSL,học trung bình,1,3312
VSL,học trò,1,3313
VSL,học tập,1,3314
VSL,họng,1,3315
VSL,họp,3,3316
VSL,họp nhóm,3,3317
VSL,hỏi,3,3318
VSL,hỏi han,1,3319
VSL,hỏi thăm,1,3320
VSL,hỏng,3,3321
VSL,hối hận,3,3322
VSL,hối lộ,1,3323
VSL,hốt hoảng,1,3324
VSL,hồ Hoàn Kiếm,1,3325
VSL,hồ dán,1,3326
VSL,hồ nước,1,3327
VSL,hồi hộp,3,3328
VSL,hỗn số,1,3329
VSL,hội chứng Đao - Down,1,3330
VSL,hội nghị,1,3331
VSL,hội thoại,1,3332
VSL,hội thảo,2,3333
VSL,hội trường,1,3334
VSL,hộp,1,3335
VSL,hộp bút,1,3336
VSL,hộp sữa,1,3337
VSL,hợp lí,1,3338
VSL,hợp tác,1,3339
VSL,hợp đồng,2,3340
VSL,hứa,3,3341
VSL,hữu nghị,1,3342
VSL,i,1,3343
VSL,in (ấn),1,3344
VSL,internet,1,3345
VSL,j,1,3346
VSL,k,1,3347
VSL,keo kiệt,1,3348
VSL,khai mạc,1,3349
VSL,khe cửa,1,3350
VSL,khe núi,1,3351
VSL,khen,1,3352
VSL,khen tặng,1,3353
VSL,khiêm tốn,1,3354
VSL,khiêng,1,3355
VSL,khoa học,1,3356
VSL,khoan,1,3357
VSL,khoan (cái khoan),1,3358
VSL,khoan (khoan đã),1,3359
VSL,khoang tàu,1,3360
VSL,khoanh tay,1,3361
VSL,khoe,1,3362
VSL,khoá (cái khóa),1,3363
VSL,khoác tay,1,3364
VSL,khoác vai,1,3365
VSL,khoác áo,1,3366
VSL,khoáng sản,1,3367
VSL,khoảng cách,1,3368
VSL,khoẻ mạnh,1,3369
VSL,khu rừng,1,3370
VSL,khu vườn,1,3371
VSL,khu vực cách ly,1,3372
VSL,khung cửa số,1,3373
VSL,khung thành,1,3374
VSL,khuy,1,3375
VSL,khuyên tai,1,3376
VSL,khuyến khích,1,3377
VSL,khuôn hình,1,3378
VSL,khác,1,3379
VSL,khách,1,3380
VSL,khách mời,1,3381
VSL,khách sạn,1,3382
VSL,khách vip,1,3383
VSL,khám bệnh,1,3384
VSL,khám phá,1,3385
VSL,kháng cự,1,3386
VSL,kháng sinh,1,3387
VSL,khát nước,1,3388
VSL,khát vọng,1,3389
VSL,kháu khỉnh,1,3390
VSL,khâm phục,1,3391
VSL,khâu vá,1,3392
VSL,khéo,1,3393
VSL,khép cửa,1,3394
VSL,khí cầu,1,3395
VSL,khó khăn,2,3396
VSL,khó tiêu,1,3397
VSL,khóa cửa,1,3398
VSL,khóa quần,1,3399
VSL,khóc,1,3400
VSL,khói,1,3401
VSL,khóm dứa,1,3402
VSL,khô héo,1,3403
VSL,không bình đẳng,1,3404
VSL,không cho,3,3405
VSL,không có,1,3406
VSL,không có chi,1,3407
VSL,không cần,1,3408
VSL,không dám,3,3409
VSL,không gian,1,3410
VSL,không hiểu,3,3411
VSL,không khí,1,3412
VSL,không muốn,3,3413
VSL,không nghe lời,3,3414
VSL,không ngon,1,3415
VSL,không nên,3,3416
VSL,không quen,3,3417
VSL,không thẳng hàng,1,3418
VSL,không đẹp,3,3419
VSL,khúc khuỷu,1,3420
VSL,khăn mặt,1,3421
VSL,khăn quàng,1,3422
VSL,khăn quàng đỏ,1,3423
VSL,khả năng,1,3424
VSL,khẩu hiệu,1,3425
VSL,khẩu trang,1,3426
VSL,khắc phục,1,3427
VSL,khỏi bệnh,3,3428
VSL,khố,1,3429
VSL,khối lượng,1,3430
VSL,khổ,2,3431
VSL,khổ công,1,3432
VSL,khổ thơ,1,3433
VSL,khổng lồ,1,3434
VSL,khớp xương,1,3435
VSL,khờ dại,1,3436
VSL,khởi nghiệp,1,3437
VSL,ki-lô-gam,1,3438
VSL,ki-lô-mét (km),1,3439
VSL,ki-lô-mét vuông (km2),1,3440
VSL,kia,1,3441
VSL,kim,1,3442
VSL,kim cương,1,3443
VSL,kinh nghiệm,3,3444
VSL,kinh ngạc,1,3445
VSL,kiên quyết,1,3446
VSL,kiên trì (giống_ kiên nhẫn),1,3447
VSL,"kiêu (kiêu căng, kiêu xa)",1,3448
VSL,kiếm (cái kiếm),1,3449
VSL,kiến thức,1,3450
VSL,kiến trúc,1,3451
VSL,kiến trúc sư,1,3452
VSL,kiểm tra,3,3453
VSL,kèn,1,3454
VSL,kém,3,3455
VSL,kéo,1,3456
VSL,kéo co,1,3457
VSL,kêu,1,3458
VSL,kêu gọi,1,3459
VSL,kì diệu,1,3460
VSL,kì lạ,1,3461
VSL,kí duyệt,1,3462
VSL,kí hiệu,1,3463
VSL,kí tên,3,3464
VSL,kính,1,3465
VSL,kính hiển vi,1,3466
VSL,kính lão,1,3467
VSL,kính lúp,1,3468
VSL,kính trọng,1,3469
VSL,kẹo,3,3470
VSL,kẹp,1,3471
VSL,kẹt xe_tắc đường,1,3472
VSL,kẻ cắp,1,3473
VSL,kẻ thù,1,3474
VSL,kết bạn,1,3475
VSL,kết hợp,1,3476
VSL,kết luận,1,3477
VSL,kết quả,3,3478
VSL,kể chuyện,1,3479
VSL,kỉ luật,1,3480
VSL,kỉ niệm,3,3481
VSL,kịch,1,3482
VSL,kịch bản,1,3483
VSL,kịch câm,1,3484
VSL,kịp thời,1,3485
VSL,kỹ năng,1,3486
VSL,l,1,3487
VSL,la bàn,1,3488
VSL,la hét,1,3489
VSL,lang thang,1,3490
VSL,lao phổi,1,3491
VSL,lau chùi,1,3492
VSL,lau khô,1,3493
VSL,lau miệng,1,3494
VSL,lau nhà,1,3495
VSL,leo trèo,1,3496
VSL,linh hồn,1,3497
VSL,liên hoan,3,3498
VSL,liên kết,1,3499
VSL,liên lạc,3,3500
VSL,liên quan,3,3501
VSL,liên tục,1,3502
VSL,liếc nhìn,3,3503
VSL,liền sau,1,3504
VSL,liền trước,1,3505
VSL,liều lĩnh,1,3506
VSL,liều mình,1,3507
VSL,liệt (liệt tay chân),1,3508
VSL,lo sợ,1,3509
VSL,loa,1,3510
VSL,lon bia,1,3511
VSL,long lanh (mắt),1,3512
VSL,loài vật,3,3513
VSL,loạn thị,1,3514
VSL,lung tung,3,3515
VSL,luyện tập,1,3516
VSL,luyện từ và câu,1,3517
VSL,luân phiên,2,3518
VSL,luật chơi,3,3519
VSL,luật lệ,1,3520
VSL,luộc,1,3521
VSL,luộc rau,1,3522
VSL,là gì_,3,3523
VSL,làm bài tập,2,3524
VSL,làm quen,1,3525
VSL,làm ruộng,1,3526
VSL,làm việc,1,3527
VSL,làm được,1,3528
VSL,làn sóng,1,3529
VSL,làng gốm Bát Tràng,1,3530
VSL,làng xóm,1,3531
VSL,lá cây,2,3532
VSL,lá thư,1,3533
VSL,lái tàu hỏa,3,3534
VSL,lâu,2,3535
VSL,lây bệnh,1,3536
VSL,lây nhiễm,1,3537
VSL,lãng phí,1,3538
VSL,lãnh đạo,1,3539
VSL,lão già,1,3540
VSL,lên ngôi,1,3541
VSL,lên xe,1,3542
VSL,lên đường,1,3543
VSL,lí do,1,3544
VSL,lò xo,1,3545
VSL,lông,1,3546
VSL,lông gà,1,3547
VSL,lùi bước,1,3548
VSL,lúa,1,3549
VSL,lúc nào,3,3550
VSL,lúng túng,1,3551
VSL,lý do,1,3552
VSL,lăng Bác Hồ,1,3553
VSL,lĩnh hội,1,3554
VSL,lĩnh vực,3,3555
VSL,lũ quét,1,3556
VSL,lũy tre,1,3557
VSL,lơ lửng,1,3558
VSL,lưu,1,3559
VSL,lưu ý,1,3560
VSL,lương thực,1,3561
VSL,lưới,1,3562
VSL,lướt ván,1,3563
VSL,lười,3,3564
VSL,lười học,3,3565
VSL,lưỡi,1,3566
VSL,lưỡi câu,1,3567
VSL,lược,1,3568
VSL,lượt về (trong thể thao),1,3569
VSL,lượt đi,1,3570
VSL,lạc quan,1,3571
VSL,lạnh lùng,3,3572
VSL,lấm lem,1,3573
VSL,lấy,1,3574
VSL,lầu (tầng),1,3575
VSL,lẩu,1,3576
VSL,lẫn lộn,1,3577
VSL,lắc đầu,1,3578
VSL,lắng nghe,1,3579
VSL,lắp ráp,1,3580
VSL,lặn,1,3581
VSL,lặng lẽ,1,3582
VSL,lều trại,1,3583
VSL,lễ Halloween 31_10,3,3584
VSL,lễ Nô-en,3,3585
VSL,lễ bế giảng,2,3586
VSL,lễ hội,3,3587
VSL,lễ hội hóa trang,3,3588
VSL,lễ phép,1,3589
VSL,lễ vật,1,3590
VSL,lọ hoa,1,3591
VSL,lọ mực,1,3592
VSL,lọng,1,3593
VSL,lốc xoáy,1,3594
VSL,lối đi,1,3595
VSL,lồng bàn,1,3596
VSL,lồng chim,1,3597
VSL,lồng tiếng,1,3598
VSL,lỗi chính tả,1,3599
VSL,lỗi lầm,1,3600
VSL,lớn hơn 1 (Toán học),1,3601
VSL,lớn hơn 2 (Toán học),1,3602
VSL,lớp,1,3603
VSL,lớp phó,1,3604
VSL,lớp trưởng,1,3605
VSL,lời giải,1,3606
VSL,lời nói,1,3607
VSL,lợi ích,1,3608
VSL,lục giác,1,3609
VSL,lục địa,1,3610
VSL,lửa,1,3611
VSL,lựu,1,3612
VSL,lựu đạn,1,3613
VSL,m,1,3614
VSL,ma,1,3615
VSL,ma cà rồng,1,3616
VSL,ma quỷ,1,3617
VSL,ma sát,1,3618
VSL,ma túy,1,3619
VSL,may mắn,1,3620
VSL,mi-li-mét (mm),1,3621
VSL,minh hoạ,1,3622
VSL,miêu tả,1,3623
VSL,miến,1,3624
VSL,miền Bắc Việt Nam,1,3625
VSL,miền Nam Việt Nam,1,3626
VSL,mua bán,1,3627
VSL,mua vé,1,3628
VSL,mui xe,1,3629
VSL,muối,1,3630
VSL,muối i-ốt,1,3631
VSL,muốn,3,3632
VSL,muốn không_,3,3633
VSL,muộn,1,3634
VSL,màn,3,3635
VSL,màu cam,1,3636
VSL,màu nhiệm,1,3637
VSL,màu nâu,3,3638
VSL,màu trắng,3,3639
VSL,màu xanh da trời,3,3640
VSL,màu xanh lá cây,3,3641
VSL,màu đen,1,3642
VSL,màu đỏ,1,3643
VSL,má,1,3644
VSL,má (giống_ mẹ),1,3645
VSL,má hồng,1,3646
VSL,mách,3,3647
VSL,mái chèo,1,3648
VSL,mái hiên,1,3649
VSL,mái nhà,1,3650
VSL,mái tóc,1,3651
VSL,mái vòm,1,3652
VSL,máy bơm,1,3653
VSL,máy chiếu,1,3654
VSL,máy in,3,3655
VSL,máy khâu,1,3656
VSL,máy quay,1,3657
VSL,máy tính (laptop),1,3658
VSL,máy tính bỏ túi,1,3659
VSL,máy vi tính,1,3660
VSL,máy xúc,1,3661
VSL,máy ảnh,1,3662
VSL,mâm cơm,1,3663
VSL,mâm ngũ quả,3,3664
VSL,mây,1,3665
VSL,mã vạch,1,3666
VSL,mèo cào,1,3667
VSL,mét (m),1,3668
VSL,mét khối (m3),1,3669
VSL,mét vuông (m2),1,3670
VSL,mê say (như_ say mê),1,3671
VSL,mê tín,1,3672
VSL,mênh mông,1,3673
VSL,mía,1,3674
VSL,mít tinh,1,3675
VSL,móc áo,1,3676
VSL,móng chân,1,3677
VSL,móng tay,1,3678
VSL,móng vuốt,1,3679
VSL,mô hình,1,3680
VSL,mô tả,1,3681
VSL,môi,1,3682
VSL,môi trường,1,3683
VSL,môn Giáo dục công dân,1,3684
VSL,môn Giáo dục thể chất,1,3685
VSL,môn Khoa học,1,3686
VSL,môn Kĩ thuật,4,3687
VSL,môn Lịch sử,3,3688
VSL,môn Mĩ thuật,1,3689
VSL,môn Ngoại ngữ,1,3690
VSL,môn Sinh học,1,3691
VSL,môn Tin học và Công nghệ,1,3692
VSL,môn Tiếng Việt,1,3693
VSL,môn Toán,1,3694
VSL,môn Tự nhiên và Xã hội,1,3695
VSL,môn Âm nhạc,1,3696
VSL,môn Đạo đức,3,3697
VSL,môn Địa lý,3,3698
VSL,mõm,1,3699
VSL,mù chữ,1,3700
VSL,mùa hè,3,3701
VSL,mùa thu,1,3702
VSL,mùa xuân,3,3703
VSL,mùa đông,1,3704
VSL,múa,1,3705
VSL,múa lân,1,3706
VSL,múa rối,1,3707
VSL,múa sạp,1,3708
VSL,măng,1,3709
VSL,mĩ thuật,1,3710
VSL,mũ,1,3711
VSL,mũ lưỡi trai,1,3712
VSL,mũi tên,1,3713
VSL,mũm mĩm,1,3714
VSL,mơ ngủ,1,3715
VSL,mơ ước,1,3716
VSL,mưa phùn,1,3717
VSL,mạch lạc,1,3718
VSL,mạch máu,1,3719
VSL,mạng lưới,1,3720
VSL,mạnh bạo (giống_ mạnh dạn),1,3721
VSL,mạnh mẽ,1,3722
VSL,mất (chết) (chỉ người),1,3723
VSL,mất ngủ,1,3724
VSL,mất trí,1,3725
VSL,mấy giờ_,1,3726
VSL,mầm cây,1,3727
VSL,mầm non,1,3728
VSL,mẫu số,1,3729
VSL,mẫu số bé,1,3730
VSL,mẫu số chung,1,3731
VSL,mẫu số lớn,1,3732
VSL,mật khẩu,3,3733
VSL,mật ong,1,3734
VSL,mắc áo,1,3735
VSL,mắm,1,3736
VSL,mắng,3,3737
VSL,mặc,1,3738
VSL,mặc kệ,1,3739
VSL,mặc quần áo,1,3740
VSL,mặt,1,3741
VSL,mặt dài,1,3742
VSL,mặt nạ,1,3743
VSL,mặt vuông,1,3744
VSL,mặt đất,1,3745
VSL,mềm mại,1,3746
VSL,mệt không_,1,3747
VSL,mệt mỏi,1,3748
VSL,mọc ria mép,1,3749
VSL,mọc râu,1,3750
VSL,mọc tóc,1,3751
VSL,mồ côi,1,3752
VSL,mồ côi cha mẹ,1,3753
VSL,mồ hôi,1,3754
VSL,mồ hôi nhễ nhại,1,3755
VSL,mỗi,1,3756
VSL,mỗi ngày,3,3757
VSL,mộc nhĩ,1,3758
VSL,một cặp,1,3759
VSL,một là,1,3760
VSL,một mình,1,3761
VSL,một tiếng,3,3762
VSL,một tiết học,1,3763
VSL,một ít_ một chút,1,3764
VSL,một đôi,1,3765
VSL,mớ rau,1,3766
VSL,mới,3,3767
VSL,mời,1,3768
VSL,mở,1,3769
VSL,mở cửa,1,3770
VSL,mở màn,1,3771
VSL,mở rộng,1,3772
VSL,mở đầu,1,3773
VSL,mục lục,1,3774
VSL,mục tiêu,1,3775
VSL,mục đích,1,3776
VSL,mứt,1,3777
VSL,mỳ tôm,3,3778
VSL,mỳ vằn thắn,1,3779
VSL,mỳ ý,3,3780
VSL,n,1,3781
VSL,nghe,1,3782
VSL,nghi ngờ,3,3783
VSL,nghiêm khắc,3,3784
VSL,nghiêm túc,1,3785
VSL,nghiên cứu,1,3786
VSL,nghiến răng,1,3787
VSL,nghé,3,3788
VSL,nghênh nghênh (đầu),1,3789
VSL,nghĩ,1,3790
VSL,nghĩa bóng,1,3791
VSL,nghĩa trang,1,3792
VSL,nghĩa đen,1,3793
VSL,nghẹn ngào,1,3794
VSL,nghệ sĩ,1,3795
VSL,nghệ thuật,3,3796
VSL,nghỉ hè,3,3797
VSL,nghỉ hưu,1,3798
VSL,nghỉ học,3,3799
VSL,nghỉ mát,1,3800
VSL,nghỉ ngơi,1,3801
VSL,nghị lực,1,3802
VSL,ngoan ngoãn,1,3803
VSL,ngon giấc,1,3804
VSL,ngon miệng,1,3805
VSL,ngoại hình,1,3806
VSL,ngoắc tay,1,3807
VSL,ngoằn ngoèo,1,3808
VSL,ngoặc kép,1,3809
VSL,ngoặc đơn,1,3810
VSL,nguy hiểm,3,3811
VSL,nguyên nhân,1,3812
VSL,nguyện vọng,1,3813
VSL,nguệch ngoạc,1,3814
VSL,nguồn gốc,1,3815
VSL,nguội,1,3816
VSL,ngà voi,1,3817
VSL,ngành nghề,1,3818
VSL,ngày Giải phóng miền Nam 30_4,3,3819
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,3,3820
VSL,ngày Người khuyết tật Thế giới 3_12,3,3821
VSL,ngày Người khuyết tật Việt Nam 18_4,3,3822
VSL,ngày Nhà giáo Việt nam,2,3823
VSL,ngày Phụ nữ Việt Nam 20_10,3,3824
VSL,ngày Quốc tế Lao động,3,3825
VSL,ngày Quốc tế phụ nữ 8_3,3,3826
VSL,ngày của Cha,3,3827
VSL,ngày của Mẹ,3,3828
VSL,ngày gia đình Việt Nam 28_6,3,3829
VSL,ngày giải phóng thủ đô 10_10,3,3830
VSL,ngày giỗ tổ Hùng Vương (âm lịch 10_3),3,3831
VSL,ngày khai trường,1,3832
VSL,ngày nay,3,3833
VSL,ngày sinh,3,3834
VSL,ngày thành lập quân đội nhân dân Việt Nam,3,3835
VSL,ngày tháng,3,3836
VSL,ngày thương bình liệt sĩ 27_7,3,3837
VSL,ngày thầy thuốc Việt Nam,3,3838
VSL,ngày xưa,1,3839
VSL,ngày đêm,1,3840
VSL,ngán,1,3841
VSL,ngâm hạt,1,3842
VSL,ngân hàng,1,3843
VSL,ngây thơ,1,3844
VSL,ngã,1,3845
VSL,ngã ba,1,3846
VSL,ngói,1,3847
VSL,ngón chân,1,3848
VSL,ngón tay,1,3849
VSL,ngô,2,3850
VSL,ngôn ngữ,1,3851
VSL,ngôn ngữ kí hiệu,1,3852
VSL,ngõ,1,3853
VSL,ngăn chặn,1,3854
VSL,ngăn cản,1,3855
VSL,ngũ quả,3,3856
VSL,ngước nhìn,1,3857
VSL,người bán hàng,1,3858
VSL,người gửi,1,3859
VSL,người lái xe (ô tô),3,3860
VSL,người lạ,1,3861
VSL,người máy,1,3862
VSL,người nhận,1,3863
VSL,người nước ngoài,1,3864
VSL,người quen,3,3865
VSL,người xưa,3,3866
VSL,người xấu,3,3867
VSL,người yêu,3,3868
VSL,ngưỡng mộ,1,3869
VSL,ngược lại,1,3870
VSL,ngược đãi,1,3871
VSL,ngạc nhiên,1,3872
VSL,ngẩng đầu,1,3873
VSL,ngập lụt,1,3874
VSL,ngập ngừng,1,3875
VSL,ngắn,1,3876
VSL,ngắn nhất,1,3877
VSL,ngắt hoa,2,3878
VSL,ngọn cây,3,3879
VSL,ngồi,3,3880
VSL,ngộ nghĩnh,1,3881
VSL,ngộ độc,1,3882
VSL,ngừng lại,1,3883
VSL,ngữ pháp,3,3884
VSL,ngữ điệu,1,3885
VSL,nhanh nhẹn,1,3886
VSL,nhi đồng,1,3887
VSL,nhiều hơn,1,3888
VSL,nhiều vô cùng,1,3889
VSL,nhiệt kế,3,3890
VSL,nhiệt độ,1,3891
VSL,nhu cầu,1,3892
VSL,nhà bác học,1,3893
VSL,nhà cửa,1,3894
VSL,nhà kho,1,3895
VSL,nhà nước,3,3896
VSL,nhà rông,1,3897
VSL,nhà sàn,1,3898
VSL,nhà thơ,1,3899
VSL,nhà thờ,1,3900
VSL,nhà thờ Đức Bà,1,3901
VSL,nhà toán học,1,3902
VSL,nhà trường,3,3903
VSL,nhà tù,1,3904
VSL,nhà tầng,1,3905
VSL,nhà văn hóa,3,3906
VSL,nhà vệ sinh,1,3907
VSL,nhào lộn,1,3908
VSL,nhát gan,1,3909
VSL,nháy mắt,1,3910
VSL,nhân (Toán học),3,3911
VSL,nhân chứng,1,3912
VSL,nhân cách hoá,1,3913
VSL,nhân dân,1,3914
VSL,nhân hậu,3,3915
VSL,nhân viên,1,3916
VSL,nhân vật,1,3917
VSL,nhãn vở,3,3918
VSL,nhìn,1,3919
VSL,nhóm,1,3920
VSL,nhõng nhẽo,1,3921
VSL,nhút nhát,1,3922
VSL,nhăn mặt,1,3923
VSL,như hình với bóng,1,3924
VSL,nhưng,3,3925
VSL,nhường nhịn,1,3926
VSL,nhược điểm,1,3927
VSL,nhạy cảm,1,3928
VSL,nhảy bao bố,1,3929
VSL,nhảy cao,1,3930
VSL,nhảy dù,1,3931
VSL,nhảy lò cò,1,3932
VSL,nhảy múa,1,3933
VSL,nhấn mạnh,1,3934
VSL,nhấp nháy,1,3935
VSL,nhầm,3,3936
VSL,nhận,1,3937
VSL,nhận hàng,1,3938
VSL,nhận thức,1,3939
VSL,nhận xét,1,3940
VSL,nhập khẩu,1,3941
VSL,nhập ngũ,3,3942
VSL,nhập trường,3,3943
VSL,nhắc nhở,1,3944
VSL,nhắm mắt,1,3945
VSL,nhặt rau,1,3946
VSL,nhẹ hơn,1,3947
VSL,nhẹ nhàng,1,3948
VSL,nhọn,1,3949
VSL,nhọn hoắt,1,3950
VSL,nhỏ hơn,1,3951
VSL,nhỏ tuổi,1,3952
VSL,nhỏ_ nhỏ bé,1,3953
VSL,nhổ củ cải,1,3954
VSL,nhổ lông mày,1,3955
VSL,nhổ râu,1,3956
VSL,nhổ răng,1,3957
VSL,nhổ tóc,1,3958
VSL,nhộn nhịp (đông người),1,3959
VSL,nhụy hoa,1,3960
VSL,niềm vui,1,3961
VSL,no,3,3962
VSL,náo nức,1,3963
VSL,"náo động, náo nhiệt",1,3964
VSL,nén,1,3965
VSL,nét mặt,1,3966
VSL,nên không_,3,3967
VSL,nóc nhà,1,3968
VSL,nói chuyện,1,3969
VSL,nói dối,1,3970
VSL,nói leo,1,3971
VSL,nói ngập ngừng,1,3972
VSL,nón,1,3973
VSL,nóng tính,1,3974
VSL,nô lệ,1,3975
VSL,nông nghiệp,1,3976
VSL,nông thôn,1,3977
VSL,núi cao,1,3978
VSL,núi lửa,1,3979
VSL,núi thấp,1,3980
VSL,năm là,1,3981
VSL,năm ngoái,1,3982
VSL,năm tới,1,3983
VSL,năn nỉ,1,3984
VSL,năng khiếu,1,3985
VSL,năng lực,1,3986
VSL,nơ,1,3987
VSL,nơi chốn,1,3988
VSL,nước Việt nam,3,3989
VSL,nước mắm,1,3990
VSL,nước mắt,1,3991
VSL,nước tương (xì dầu),1,3992
VSL,nước tới chân mới nhảy,1,3993
VSL,"nước ép (cam, cà chua,..)",1,3994
VSL,nước ép trái cây,3,3995
VSL,nướng,1,3996
VSL,nạn nhân,1,3997
VSL,nạp điện,3,3998
VSL,nấm,1,3999
VSL,nấu nướng,1,4000
VSL,nắn nót,1,4001
VSL,nắp,1,4002
VSL,nằm,1,4003
VSL,nặn,1,4004
VSL,nặng hơn,1,4005
VSL,nẻ,1,4006
VSL,nếm,1,4007
VSL,nến,1,4008
VSL,nền nhà,1,4009
VSL,nỏ,1,4010
VSL,nối tiếp,1,4011
VSL,nốt ruồi,1,4012
VSL,nồi,1,4013
VSL,nồi cơm điện,1,4014
VSL,nổ lốp xe,1,4015
VSL,nổ mìn,1,4016
VSL,nổ súng,1,4017
VSL,nổi bật,1,4018
VSL,nổi da gà,1,4019
VSL,nổi dậy,1,4020
VSL,nổi giận,1,4021
VSL,nổi nóng,1,4022
VSL,nội dung,3,4023
VSL,nội quy,1,4024
VSL,nội tiếp,1,4025
VSL,nứt nẻ (ruộng),1,4026
VSL,o,1,4027
VSL,p,3,4028
VSL,pha chế,1,4029
VSL,pha cà phê,1,4030
VSL,pha lê,1,4031
VSL,phao,1,4032
VSL,phi công,1,4033
VSL,phi ngựa,1,4034
VSL,phi tiêu,1,4035
VSL,phim hoạt hình,3,4036
VSL,phim truyện,3,4037
VSL,phim tài liệu,1,4038
VSL,phiên dịch,3,4039
VSL,phiền hà,1,4040
VSL,phong bì,1,4041
VSL,phong cách,1,4042
VSL,phong kiến,1,4043
VSL,phong toả,1,4044
VSL,phong trào,1,4045
VSL,phong tục,1,4046
